docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000001903,Subtitles for Thuis 861," . Zet dat toch eens",uit je hoofd," , Marie ! 't Is",uit je hoofd,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.320.s.1.w.5 p.320.s.1.w.6 p.320.s.1.w.7,"  ","  "
WR-P-E-G-0000010865,A beautiful mind," ? Leer deze lijst bladen",uit je hoofd," . Zoek in alle nieuwe",uit je hoofd,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.327.s.1.w.5 p.327.s.1.w.6 p.327.s.1.w.7,"  ","  "
WR-P-E-G-0000003543,Subtitles for Spring (31+32)," dat ? We moeten dat",uit haar hoofd," praten . Wij moeten niets",uit haar hoofd,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.158.s.1.w.4 p.158.s.1.w.5 p.158.s.1.w.6,"  ","  "
WR-P-E-G-0000004478,Subtitles for Kwesties - De les van Schaarbeek," de naam van elk kind",uit het hoofd," . S'il te plaît .",uit het hoofd,"VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.21.s.1.w.17 p.21.s.1.w.18 p.21.s.1.w.19,"  ","  "
WR-P-E-G-0000010792,Without a paddle," Het leek alsof haar ogen",uit haar hoofd," wilden . Weet je ,",uit haar hoofd,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.417.s.1.w.6 p.417.s.1.w.7 p.417.s.1.w.8,"  ","  "
WR-P-E-G-0000005022,Subtitles for De Pappenheimers II (3)," dat ? Omdat ik dat",uit het hoofd," weet . Indrukwekkend , 100",uit het hoofd,"VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.367.s.1.w.4 p.367.s.1.w.5 p.367.s.1.w.6,"  ","  "
WR-P-E-G-0000005022,Subtitles for De Pappenheimers II (3)," pyjama . Ken je dat",uit het hoofd," , Daisy ? Nee ,",uit het hoofd,"VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.375.s.1.w.4 p.375.s.1.w.5 p.375.s.1.w.6,"  ","  "
WR-P-E-G-0000005181,Subtitles for En nu (8)," en pluk * De vlinders",uit je hoofd," * Suzanne , stap uit",uit je hoofd,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.119.s.1.w.34 p.119.s.1.w.35 p.119.s.1.w.36,"  ","  "
WR-P-E-G-0000007509,Subtitles for Vrolijk Vlaanderen - Verhalenver," . Ken je het verhaal",uit het hoofd," ? Ik ken er zo'n",uit het hoofd,"VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.208.s.1.w.5 p.208.s.1.w.6 p.208.s.1.w.7,"  ","  "
WR-P-E-G-0000007509,Subtitles for Vrolijk Vlaanderen - Verhalenver," Ik ken er zo'n 100",uit mijn hoofd," . Is dat letterlijk ?",uit mijn hoofd,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.209.s.1.w.6 p.209.s.1.w.7 p.209.s.1.w.8,"  ","  "
