docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000008059,Subtitles for Overleven - Vlaanderen spoelt we," kwamen nu terug een beetje",boven water," . En nu is alles",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.23.s.1.w.10 p.23.s.1.w.11," "," "
WR-P-E-G-0000010892,A fish called wanda," er meer bewijzen tegen hem",boven water," kwamen . Dan zou u",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.268.s.1.w.7 p.268.s.1.w.8," "," "
WR-P-E-G-0000004756,Subtitles for Thuis 1476," , staat als een paal",boven water," . Jij bent dan toch",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.299.s.1.w.13 p.299.s.1.w.14," "," "
WR-P-E-G-0000002843,Subtitles for Vlaanderen Vakantieland 21/01," Bij eb komt het plantje",boven water," en ontvouwt z'n blaadjes .",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.477.s.1.w.6 p.477.s.1.w.7," "," "
WR-P-E-G-0000005043,Subtitles for Thuis 1518," die zal dan wel weer",boven water," komen zeker . Mannen ,",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.273.s.1.w.10 p.273.s.1.w.11," "," "
WR-P-E-C-0000000139,Unspecified," dat angstvallig probeerde het hoofd",boven water," te houden . De nieuwste",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.136.s.2.w.35 p.136.s.2.w.36," "," "
WR-P-E-C-0000000421,Unspecified," anecdoten en feiten die Sanders",boven water," heeft gebracht . Het moge",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.13.s.8.w.14 p.13.s.8.w.15," "," "
WR-P-E-C-0000000263,Unspecified," manque "" ) niet meer",boven water," is gekomen . Soms heeft",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.167.s.7.w.54 p.167.s.7.w.55," "," "
WR-P-E-C-0000002702,Cursus azijnpissen (82)," kunnen het hoofd al nauwelijks",boven water," houden . OK , Caroline",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.7.s.4.w.8 p.7.s.4.w.9," "," "
WR-P-E-C-0000005346,Internationaal verzet tegen ACTA groeit," is er nu een document",boven water," gekomen waarin de voorstellen van",boven water,"VZ(init) N(soort,ev,basis,onz,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.3.s.2.w.7 p.3.s.2.w.8," "," "
