docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000011019,The school of rock," , loser ... en stapt",op je ziel," dus doe jezelf een plezier",op je ziel,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.263.s.1.w.3 p.263.s.1.w.4 p.263.s.1.w.5,"  ","  "
WR-P-E-G-0000011061,The ladykillers," , de criminele vlek zit",op mijn ziel," , maar het is voor",op mijn ziel,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.870.s.1.w.8 p.870.s.1.w.9 p.870.s.1.w.10,"  ","  "
WR-P-E-G-0000010922,Heads in a duffel bag," 'm ? Ik zweer 't",op de ziel," van m'n moeder . Ik",op de ziel,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.561.s.1.w.4 p.561.s.1.w.5 p.561.s.1.w.6,"  ","  "
WR-P-E-G-0000004972,Subtitles for Thuis 1507," heeft één keer te hard",op mijn ziel," getrapt . Als je niet",op mijn ziel,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.261.s.1.w.7 p.261.s.1.w.8 p.261.s.1.w.9,"  ","  "
WR-P-E-G-0000002751,Subtitles for Thuis 1022," ? ! Jean-Pierre trapt weer",op mijn ziel," . Hij kent mijn gevoelens",op mijn ziel,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.442.s.1.w.4 p.442.s.1.w.5 p.442.s.1.w.6,"  ","  "
WR-P-E-A-0000845007,"Ik ben weer eens ""multicultureel verrijkt"" geworden deze avond"," ik tijdens een misviering zodanig",op de ziel," getrapt door de vreemdelingeninvasie .",op de ziel,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.2.w.16 p.2.s.2.w.17 p.2.s.2.w.18,"  ","  "
WR-P-E-A-0004644262,"Ullas, terzijde"," eenmaal sporen na . Krasjes",op de ziel," , zogezegd . Helemaal """,op de ziel,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.5.w.2 p.2.s.5.w.3 p.2.s.5.w.4,"  ","  "
WR-P-E-A-0004644262,"Ullas, terzijde"," Maar ik accepteer die krasjes",op mijn ziel," volledig , zij zijn een",op mijn ziel,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.7.w.6 p.2.s.7.w.7 p.2.s.7.w.8,"  ","  "
WR-P-E-A-0000759205,Confederalisten en seperatischen willen het zelfde!," politiek wat minder en voelen",op hun ziel," getrapt door Leterme , de",op hun ziel,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.1.w.21 p.2.s.1.w.22 p.2.s.1.w.23,"  ","  "
WR-P-E-A-0000864048,Brandend Actueel: Politieke crisis," jaar en voel me echt",op mijn ziel," getrapt door Leterme en co",op mijn ziel,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.1.w.13 p.2.s.1.w.14 p.2.s.1.w.15,"  ","  "
