docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000002679,Subtitles for Heterdaad (33)," valt dan ... Je valt",uit je rol," . Dat past niet bij",uit je rol,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.287.s.1.w.7 p.287.s.1.w.8 p.287.s.1.w.9,"  ","  "
WR-P-E-G-0000008604,Subtitles for Hitlers vrouwen 3/6 - Magda Goeb," Goebbels en de nazi's leggen",uit welke rol," voor de Duitse vrouw is",uit welk rol,"VZ(init) VNW(vb,det,stan,prenom,met-e,rest) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.101.s.1.w.6 p.101.s.1.w.7 p.101.s.1.w.8,"  ","  "
WR-P-E-G-0000004112,Subtitles for Vlaanderen Vakantieland (21/03)," geweest . Hij valt nooit",uit zijn rol," , de Hanzekoopman . In",uit zijn rol,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.413.s.1.w.4 p.413.s.1.w.5 p.413.s.1.w.6,"  ","  "
WR-P-E-G-0000008563,Subtitles for Vlaanderen Vakantieland 16/05," , kreeg je drie banen",uit je rol," . De rollen waren korter",uit je rol,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.194.s.1.w.13 p.194.s.1.w.14 p.194.s.1.w.15,"  ","  "
WR-P-E-G-0000010013,"Subtitles for Op gelijke voet II, 1 - Studio 1"," Om te vermijden dat Hans",uit zijn rol," valt , mag hij niet",uit zijn rol,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.503.s.1.w.25 p.503.s.1.w.26 p.503.s.1.w.27,"  ","  "
WR-P-E-G-0000003831,Subtitles for Histories - Eva Braun," Af en toe valt ze",uit haar rol," . De kleine macht van",uit haar rol,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.190.s.1.w.6 p.190.s.1.w.7 p.190.s.1.w.8,"  ","  "
WR-P-E-G-0000003411,Subtitles for De Leukste Geert (10)," . Eén keer is ze",uit haar rol," gevallen . Dat was toen",uit haar rol,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.26.s.1.w.5 p.26.s.1.w.6 p.26.s.1.w.7,"  ","  "
WR-P-E-G-0000011080,Shaun of the dead," weten het . - Niet",uit je rol," vallen ! Ik kan ze",uit je rol,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.182.s.2.w.3 p.182.s.2.w.4 p.182.s.2.w.5,"  ","  "
WR-P-E-A-0000699642,VB'er verknalt het weer eens...," , je valt te vaak",uit je rol," kerel . de inhoud telt",uit je rol,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.1.w.18 p.1.s.1.w.19 p.1.s.1.w.20,"  ","  "
WR-P-E-A-0000207629,Unspecified," - p maar als je",uit je rol," valt vind ik je eigenlijk",uit je rol,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.1.w.4 p.3.s.1.w.5 p.3.s.1.w.6,"  ","  "
