docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000011588,Antitrust," ? Dan zit je dus",op rozen," . De advocaten zijn er",op roos,"VZ(init) N(soort,mv,basis)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.957.s.1.w.5 p.957.s.1.w.6," "," "
WR-P-E-G-0000003316,Subtitles for Thuis 1314," wil getuigen . Ik zat",op rozen," . We gaan ons in",op roos,"VZ(init) N(soort,mv,basis)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.48.s.1.w.3 p.48.s.1.w.4," "," "
WR-P-E-G-0000010947,What women want," meid . Dat lijkt veel",op roos," . En weg ermee .",op roos,"VZ(init) N(soort,ev,basis,zijd,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.279.s.1.w.4 p.279.s.1.w.5," "," "
WR-P-E-G-0000010461,Gone in sixty seconds," roze ondergoed . Ik kick",op roze," ondergoed . Calitri heeft vijf",op roos,"VZ(init) ADJ(prenom,basis,zonder)",VZ ADJ,,,,,,,,,,,,,,,,,,,,,,," ",p.731.s.1.w.3 p.731.s.1.w.4," "," "
WR-P-E-G-0000004020,Subtitles for De Leukste Eeuw - Walter Baele (," schoon als samen vissen .",Op roze," garnaaltjes . Ho ! Zeg",op roos,"VZ(init) ADJ(prenom,basis,zonder)",VZ ADJ,,,,,,,,,,,,,,,,,,,,,,," ",p.111.s.1.w.1 p.111.s.1.w.2," "," "
WR-P-E-G-0000005772,Subtitles for Ten huize van - Graaf d'Ursel," moeder die zich heeft toegelegd",op rozen," . Ze heeft een interessante",op roos,"VZ(init) N(soort,mv,basis)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.319.s.1.w.11 p.319.s.1.w.12," "," "
WR-P-E-A-0000479921,Sport," en voor Roubaix zitten we",op rozen," : Boonen en Volderke zijn",op roos,"VZ(init) N(soort,mv,basis)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.1.s.1.w.15 p.1.s.1.w.16," "," "
WR-P-E-A-0005170923,Jeukt," Het lijkt op de hoofdhuid",op roos," . zie : http://www.huidinfo.nl/seborecz.html waar",op roos,"VZ(init) N(soort,ev,basis,zijd,stan)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.6.s.1.w.6 p.6.s.1.w.7," "," "
WR-P-E-A-0000812133,Wat met onze lieve Maria," van kaboutertjes die zich verplaatsen",op roze," gestippelde minimamoetjes ( of alleszins",op roos,"VZ(init) ADJ(prenom,basis,zonder)",VZ ADJ,,,,,,,,,,,,,,,,,,,,,,," ",p.1.s.3.w.23 p.1.s.3.w.24," "," "
WR-P-E-G-0000011589,Antitrust," ? Dan zit je dus",op rozen," . De advocaten zijn er",op roos,"VZ(init) N(soort,mv,basis)",VZ N,,,,,,,,,,,,,,,,,,,,,,," ",p.957.s.1.w.5 p.957.s.1.w.6," "," "
