docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000005366,Subtitles for Vlaanderen vakantieland 08/04," stort ze in elkaar ,",in de armen," van haar gezelschapsdame Er wordt",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.323.s.1.w.7 p.323.s.1.w.8 p.323.s.1.w.9,"  ","  "
WR-P-E-G-0000002179,Subtitles for Thuis 910," ? Je hebt haar gewoon",in de armen," van iemand anders gedreven !",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.6.s.1.w.5 p.6.s.1.w.6 p.6.s.1.w.7,"  ","  "
WR-P-E-G-0000000175,Subtitles for Thuis 1176," thuis * Ik betrapte haar",in de armen," van een jongen die ik",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.1.w.95 p.1.s.1.w.96 p.1.s.1.w.97,"  ","  "
WR-P-E-G-0000002353,Subtitles for Thuis 1278," zie mijn dochter niet graag",in de armen," van zo'n geile schijnheiligaard .",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.475.s.1.w.7 p.475.s.1.w.8 p.475.s.1.w.9,"  ","  "
WR-P-E-G-0000002384,Subtitles for Thuis 1279," zie mijn dochter niet graag",in de armen," van een schijnheiligaard . Weet",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.1.w.7 p.5.s.1.w.8 p.5.s.1.w.9,"  ","  "
WR-P-E-G-0000002384,Subtitles for Thuis 1279," je nog dat je me",in de armen," van Leontien drijft . Het",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.26.s.1.w.9 p.26.s.1.w.10 p.26.s.1.w.11,"  ","  "
WR-P-E-C-0000000399,Unspecified," al wie de pech heeft",in de armen," van de boeren te vallen",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.134.s.6.w.23 p.134.s.6.w.24 p.134.s.6.w.25,"  ","  "
WR-P-E-C-0000012669,Music for Life scoort (nog) beter dan vorig jaar," presentatoren elkaar al even geëmotioneerd",in de armen," gevallen . De laatste bekende",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.6.s.1.w.17 p.6.s.1.w.18 p.6.s.1.w.19,"  ","  "
WR-P-E-G-0000011094,Hitch," moet liegen , lieg dan",in de armen," van je geliefde . Als",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1138.s.1.w.9 p.1138.s.1.w.10 p.1138.s.1.w.11,"  ","  "
WR-P-E-G-0000002473,Subtitles for Panorama - Jehova's getuigen," Waarom sturen ze kinderen terug",in de armen," van mensen die hen misbruiken",in de arm,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.174.s.1.w.6 p.174.s.1.w.7 p.174.s.1.w.8,"  ","  "
