docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000002440,Subtitles for Heterdaad (22)," op deze manier gewurgd .",Met de duimen," . Hoelang geleden ? Een",met de duim,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.59.s.2.w.1 p.59.s.2.w.2 p.59.s.2.w.3,"  ","  "
WR-P-E-G-0000000840,Subtitles for Thuis 1250," Morgenavond kan je hier ook",met je duimen," liggen draaien . Ah ja",met je duim,"VZ(init) VNW(pers,pron,nomin,red,2v,ev) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.16.s.1.w.6 p.16.s.1.w.7 p.16.s.1.w.8,"  ","  "
WR-P-E-G-0000000865,Subtitles for Thuis 1253," zin om een halve dag",met onze duimen," te draaien . Heb een",met ons duim,"VZ(init) VNW(bez,det,stan,vol,1,mv,prenom,met-e,rest) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.287.s.2.w.9 p.287.s.2.w.10 p.287.s.2.w.11,"  ","  "
WR-P-E-G-0000005948,Subtitles for HLZHI - Airline (66)," . De passagiers kunnen alleen",met hun duimen," draaien . In het aquarium",met hun duim,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.63.s.1.w.5 p.63.s.1.w.6 p.63.s.1.w.7,"  ","  "
WR-P-E-A-0006124233,Rina," Beertje : ik zit hier",met mijn duimen," te draaien , voor je",met mijn duim,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.1.w.7 p.3.s.1.w.8 p.3.s.1.w.9,"  ","  "
WR-P-E-A-0000223685,Unspecified," Anders zitten we toch maar",met onze duimen," te draaien . [ quote=nicce",met ons duim,"VZ(init) VNW(bez,det,stan,vol,1,mv,prenom,met-e,rest) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.9.s.2.w.6 p.9.s.2.w.7 p.9.s.2.w.8,"  ","  "
WR-P-E-G-0000002726,Subtitles for Thuis 1017," ! Nu mag ze thuis",met haar duimen," zitten draaien . Oh !",met haar duim,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.140.s.1.w.5 p.140.s.1.w.6 p.140.s.1.w.7,"  ","  "
WR-P-E-G-0000002726,Subtitles for Thuis 1017," Oh ! Oh ! Leontien",met haar duimen," draaien ? Nee ! Dan",met haar duim,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.141.s.3.w.2 p.141.s.3.w.3 p.141.s.3.w.4,"  ","  "
WR-P-E-A-0000529575,Tribunaal voor beleidsmakers die decennialang gefaald hebben op migrantenbeleid?," die soms thuis gaan zitten",met de duimen," draaien ? Puur gelul dus",met de duim,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.15.s.4.w.7 p.15.s.4.w.8 p.15.s.4.w.9,"  ","  "
WR-P-E-A-0000223684,Unspecified," Anders zitten we toch maar",met onze duimen," te draaien . [ quote=nicce",met ons duim,"VZ(init) VNW(bez,det,stan,vol,1,mv,prenom,met-e,rest) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.9.s.2.w.6 p.9.s.2.w.7 p.9.s.2.w.8,"  ","  "
WR-P-E-A-0000408105,werkloosheid door daling werkloosheid," zullen er wel zijn die",met hun duimen," zitten te draaien nu .",met hun duim,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.8.s.1.w.40 p.8.s.1.w.41 p.8.s.1.w.42,"  ","  "
WR-P-E-A-0000140766,Re: bodyguards op fuiven????," dat die "" bodyguards """,met hun duimen," zaten te draaien terwijl er",met hun duim,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.1.w.13 p.2.s.1.w.14 p.2.s.1.w.15,"  ","  "
WR-P-E-A-0000042225,Unspecified," voor de pc te draaien",met men duimen," : D ) : ik",met men duim,"VZ(init) VNW(pers,pron,nomin,red,3p,ev,masc) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.1.w.18 p.5.s.1.w.19 p.5.s.1.w.20,"  ","  "
WR-P-E-G-0000004882,Subtitles for De week van Karrewiet (21/11/200," . "" De leerlingen hebben",met hun duimen," een tekening gemaakt . Het",met hun duim,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.42.s.2.w.4 p.42.s.2.w.5 p.42.s.2.w.6,"  ","  "
WR-P-P-B-0000000232,Voor jou wil ik sterven," zijn telefoon open en toetste",met zijn duimen," : Ik wil niet dat",met zijn duim,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.649.s.1.w.8 p.649.s.1.w.9 p.649.s.1.w.10,"  ","  "
