docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000007157,Subtitles for Vlaanderen Vakantieland 36/04," Mambo Jambo dansen locals de",zolen van hun schoenen," . MAMBOMUZIEK Bye mister Cruise",zool van hun schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.493.s.1.w.8 p.493.s.1.w.9 p.493.s.1.w.10 p.493.s.1.w.11,"   ","   "
WR-P-E-G-0000004669,Subtitles for Kapitein Zeppos I (2) - De Pukke," voor . Ik loop de",zolen van m'n schoenen," . Je bent al een",zool van mijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,1,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.81.s.1.w.4 p.81.s.1.w.5 p.81.s.1.w.6 p.81.s.1.w.7,"   ","   "
WR-P-E-G-0000003959,Subtitles for Thuis 1408," . Terwijl hij zich de",zolen van z'n schoenen," loopt voor jou . Verhuizen",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.105.s.1.w.5 p.105.s.1.w.6 p.105.s.1.w.7 p.105.s.1.w.8,"   ","   "
WR-P-P-B-0000000012,De Tuin der Zeven Schemeringen," zijn broek , en de",zolen van zijn schoenen," waren zo versleten dat hij",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.292.s.5.w.21 p.292.s.5.w.22 p.292.s.5.w.23 p.292.s.5.w.24,"   ","   "
WR-P-P-B-0000000004,Unspecified," gevoel aankomen . De harde",zolen van zijn schoenen," tikten luid als een reuzenklok",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.397.s.6.w.3 p.397.s.6.w.4 p.397.s.6.w.5 p.397.s.6.w.6,"   ","   "
WR-P-P-B-0000000004,Unspecified," het grind door de dunne",zolen van zijn schoenen," , hij kon het nog",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1184.s.22.w.13 p.1184.s.22.w.14 p.1184.s.22.w.15 p.1184.s.22.w.16,"   ","   "
WR-P-P-B-0000000182,Hemelse dochter," . Dezelfde schimmel had de",zolen van mijn schoenen," bedekt en was , nadat",zool van mijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.526.s.5.w.5 p.526.s.5.w.6 p.526.s.5.w.7 p.526.s.5.w.8,"   ","   "
WR-P-P-B-0000000187,Tarte Tatin," rem moeten gebruiken - de",zolen van je schoenen," - waardoor je leert dat",zool van je schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1183.s.7.w.9 p.1183.s.7.w.10 p.1183.s.7.w.11 p.1183.s.7.w.12,"   ","   "
WR-P-E-G-0000009009,Subtitles for Thuis 1825," kijk dan eens naar de",zolen van je eigen schoenen," . Let op je woorden",zool van je eigen schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) ADJ(prenom,basis,zonder) N(soort,mv,basis)",N VZ VNW ADJ N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.244.s.1.w.12 p.244.s.1.w.13 p.244.s.1.w.14 p.244.s.1.w.15 p.244.s.1.w.16,"    ","    "
WR-P-E-L-0000000098,Unspecified," die bevredigend kraken onder de",zolen van mijn schoenen," . Veel beter dan kinderen",zool van mijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.3301.s.1.w.13 text.1.event.3301.s.1.w.14 text.1.event.3301.s.1.w.15 text.1.event.3301.s.1.w.16,"   ","   "
WR-P-P-G-0000704061,"""De hele zaak is boven mijn hoofd gegroeid''"," verstopten de drugs in de",zolen van hun schoenen," en streken daarvoor ettelijke duizenden",zool van hun schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.7 p.3.s.1.w.8 p.3.s.1.w.9 p.3.s.1.w.10,"   ","   "
WR-P-P-H-0000152148,De waarde van blockbusters," van popcorn inademt en de",zolen van zijn schoenen," probeert los te wrikken van",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.5.w.9 p.1.s.5.w.10 p.1.s.5.w.11 p.1.s.5.w.12,"   ","   "
WR-P-P-G-0000566684,No title available.," als de dader . De",zolen van zijn schoenen," stemden perfect overeen met de",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.6.w.2 p.2.s.6.w.3 p.2.s.6.w.4 p.2.s.6.w.5,"   ","   "
WR-P-P-G-0000244262,"Wie bang is, krijgt slaag"," premier dat hij er de",zolen van zijn schoenen," voor heeft gelopen . Het",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.33.s.4.w.11 p.33.s.4.w.12 p.33.s.4.w.13 p.33.s.4.w.14,"   ","   "
WR-P-P-G-0000652213,No title available.," profiel identiek was aan de",zolen van zijn schoenen," . Het vonnis valt op",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.9.w.14 p.2.s.9.w.15 p.2.s.9.w.16 p.2.s.9.w.17,"   ","   "
WR-P-P-G-0000623218,No title available.," 3,7 kilogram cocaïne in de",zolen van zijn schoenen," en een boekenkaft . Een",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.20 p.2.s.4.w.21 p.2.s.4.w.22 p.2.s.4.w.23,"   ","   "
WR-U-E-E-0000000032,Corpusanalyse," ook wel iets aan de",zolen van zijn schoenen," kunnen schrijven ) betekent ergens",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.9.w.10 p.2.s.9.w.11 p.2.s.9.w.12 p.2.s.9.w.13,"   ","   "
WR-U-E-E-0000000117,Corpusanalyse," synoniem van iets aan de",zolen van zijn schoenen," kunnen schrijven . Beide uitdrukkingen",zool van zijn schoen,"N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.1.w.16 p.7.s.1.w.17 p.7.s.1.w.18 p.7.s.1.w.19,"   ","   "
