docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000004636,"Subtitles for Wij, heren van Zichem (6)"," geld zien vliegen . De",kaas van ons brood," gaan ze komen halen .",kaas van ons brood,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,1,mv,prenom,zonder,evon) N(soort,ev,basis,onz,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.362.s.1.w.2 p.362.s.1.w.3 p.362.s.1.w.4 p.362.s.1.w.5,"   ","   "
WR-P-E-C-0000009110,Belgacom en Telenet : 'onbeperkt' downloaden," . Belgacom heeft ondertussen de",kaas van het brood," van Telenet gegeten , want",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.5 p.3.s.1.w.6 p.3.s.1.w.7 p.3.s.1.w.8,"   ","   "
WR-P-E-C-0000016532,Belgacom en Telenet : 'onbeperkt' downloaden," . Belgacom heeft ondertussen de",kaas van het brood," van Telenet gegeten , want",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.5 p.3.s.1.w.6 p.3.s.1.w.7 p.3.s.1.w.8,"   ","   "
WR-P-E-G-0000005192,Subtitles for Thuis 1539," ? Je laat je de",kaas van het brood," nemen , hè . Mama",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.122.s.1.w.5 p.122.s.1.w.6 p.122.s.1.w.7 p.122.s.1.w.8,"   ","   "
WR-P-E-G-0000002432,Subtitles for Thuis 956," Je hebt je weer de",kaas van het brood," laten eten . Sukkel .",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.217.s.1.w.6 p.217.s.1.w.7 p.217.s.1.w.8 p.217.s.1.w.9,"   ","   "
WR-P-E-A-0005347992,"Liat, over brieven schrijven"," is helaas , mij de",kaas van het brood," eten . In een brief",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.44 p.1.s.3.w.45 p.1.s.3.w.46 p.1.s.3.w.47,"   ","   "
WR-P-E-A-0000867135,Welke Vlaamse coalitie VERWACHT U?," halen de hesp of de",kaas van uw brood," ! en al wie hen",kaas van uw brood,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,2,getal,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.27.s.1.w.7 p.27.s.1.w.8 p.27.s.1.w.9 p.27.s.1.w.10,"   ","   "
WR-P-E-A-0000807808,Er zat maar ongeveer 400 km tussen...," niet van plan zich de",kaas van het brood," te laten eten door de",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.4.w.12 p.1.s.4.w.13 p.1.s.4.w.14 p.1.s.4.w.15,"   ","   "
WR-P-E-A-0000426827,Vaccinaties de voor - en nadelen.," pikt hij de ander zijn",kaas van het brood," . 3° vaccineren is een",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.14.s.3.w.19 p.14.s.3.w.20 p.14.s.3.w.21 p.14.s.3.w.22,"   ","   "
WR-P-E-A-0004208230,Zelfvertrouwen," genoeg om zich niet de",kaas van het brood," te laten eten . Dat",kaas van het brood,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.6.w.16 p.1.s.6.w.17 p.1.s.6.w.18 p.1.s.6.w.19,"   ","   "
