docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000006726,Subtitles for Thuis 1665," : dat is allemaal ver",van mijn bed," . Tot je het meemaakt",van mijn bed,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.417.s.1.w.8 p.417.s.1.w.9 p.417.s.1.w.10,"  ","  "
WR-P-E-G-0000010931,Patch adams," n ? Aan het eind",van je bed," , op de spijlen .",van je bed,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.187.s.1.w.4 p.187.s.1.w.5 p.187.s.1.w.6,"  ","  "
WR-P-E-C-0000005122,Poll 3: de AM-beleving van Pieter Van Banden," te plukken . De veren",van mijn bed," deden dienst als antenne .",van mijn bed,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.4.w.3 p.3.s.4.w.4 p.3.s.4.w.5,"  ","  "
WR-P-E-G-0000006264,Subtitles for Flikken III (4) - Stoffelijke sc," jaar het is . Om",van zijn bed," naar de toog te gaan",van zijn bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.181.s.1.w.2 p.181.s.1.w.3 p.181.s.1.w.4,"  ","  "
WR-P-E-G-0000006210,Subtitles for Schokkend wereldnieuws (3/13) -," Hitler aan op de rand",van zijn bed," . Hij droeg een pyjama",van zijn bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.377.s.1.w.8 p.377.s.1.w.9 p.377.s.1.w.10,"  ","  "
WR-P-E-G-0000011230,Angry men," sleept , in 15 tellen",van zijn bed," naar de deur kan lopen",van zijn bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.737.s.1.w.20 p.737.s.1.w.21 p.737.s.1.w.22,"  ","  "
WR-P-E-G-0000011230,Angry men," . Hij zegt dat hij",van zijn bed," naar de voordeur is gelopen",van zijn bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.754.s.1.w.5 p.754.s.1.w.6 p.754.s.1.w.7,"  ","  "
WR-P-E-G-0000010348,Octopussy," . Dank u . Ga",van mijn bed," af . Hier . Vangen",van mijn bed,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.275.s.1.w.2 p.275.s.1.w.3 p.275.s.1.w.4,"  ","  "
WR-P-E-G-0000000446,Subtitles for Histories - 80 was prachtig (2)," in '81 MTV nog ver",van ons bed," . Hier stond het omroepmonopolie",van ons bed,"VZ(init) VNW(bez,det,stan,vol,1,mv,prenom,zonder,evon) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.11.s.1.w.10 p.11.s.1.w.11 p.11.s.1.w.12,"  ","  "
WR-P-E-G-0000006994,Subtitles for Thuis 1687," haar . Ik ga niet",van haar bed," weg . Je bent een",van haar bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.123.s.1.w.4 p.123.s.1.w.5 p.123.s.1.w.6,"  ","  "
WR-P-E-G-0000011535,Narc," ... en op de rand",van hun bed," ging zitten . Ik bleef",van hun bed,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.399.s.1.w.5 p.399.s.1.w.6 p.399.s.1.w.7,"  ","  "
WR-P-E-G-0000010941,Loser," niet uitgegooid vanwege het natmaken",van je bed," ? Wacht even . Heeft",van je bed,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.418.s.1.w.10 p.418.s.1.w.11 p.418.s.1.w.12,"  ","  "
WR-P-E-G-0000011131,Blue velvet," Ga weg ! Ga weg",van m'n bed," ! Blijf weg ! Ik",van mijn bed,"VZ(init) VNW(bez,det,stan,red,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.481.s.2.w.3 p.481.s.2.w.4 p.481.s.2.w.5,"  ","  "
WR-P-E-G-0000007762,Subtitles for Antonia," sterf . Ze stond op",van haar bed," om aan haar laatste dag",van haar bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.14.s.1.w.4 p.14.s.1.w.5 p.14.s.1.w.6,"  ","  "
WR-P-E-G-0000002445,Subtitles for FC De Kampioenen (151) - Aprilvi," ! Wat ? Hup ,",van dat bed," ! En dat ik je",van dat bed,"VZ(init) VNW(aanw,det,stan,prenom,zonder,evon) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.603.s.1.w.3 p.603.s.1.w.4 p.603.s.1.w.5,"  ","  "
WR-P-E-A-0006160536,Yvonne - kinderkamer verhuizing," zelfs mee met het versjouwen",van haar bedje," . Ik heb express Isabelle",van haar bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,dim,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.4.s.4.w.10 p.4.s.4.w.11 p.4.s.4.w.12,"  ","  "
WR-P-E-A-0004256597,Reserve," soms niet eens zo ver",van je bed," denk je soms wat als",van je bed,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.1.w.29 p.3.s.1.w.30 p.3.s.1.w.31,"  ","  "
WR-P-E-A-0000367496,Unspecified," door die tegen de lattenbodem",van hun bed," te slagen .... natuurlijk was",van hun bed,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.6.s.1.w.14 p.6.s.1.w.15 p.6.s.1.w.16,"  ","  "
WR-P-E-A-0000518165,Van kwaad tot erger.," uur tijdens een reeks huiszoekingen",van hun bed," gelicht . De actie was",van hun bed,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.4.s.1.w.17 p.4.s.1.w.18 p.4.s.1.w.19,"  ","  "
WR-P-E-A-0006472221,Adrie," : slaaptekort en gezonde spanning",van haar nieuwe bed," ! ! We twijfelen nog",van haar nieuw bed,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,onz,stan)",VZ VNW ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.10 p.1.s.1.w.11 p.1.s.1.w.12 p.1.s.1.w.13,"   ","   "
WR-P-E-A-0005202495,Hoeveel tijd," verplaats ik het alleen maar",van mijn bed," naar een andere plek .",van mijn bed,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.5.w.15 p.1.s.5.w.16 p.1.s.5.w.17,"  ","  "
WR-P-E-A-0000617793,Nederlandse staat pakt cartoonist op !!!," de cartoonist door de politie",van z'n bed," is gelicht voor een cartoon",van zijn bed,"VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.7.s.2.w.15 p.7.s.2.w.16 p.7.s.2.w.17,"  ","  "
WR-P-E-A-0000532651,Gent Onafhankelijk: NGA stopt ermee.," voor veel mensen de ver",van hun bed," show ! Laat iedereen maar",van hun bed,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.1.w.15 p.2.s.1.w.16 p.2.s.1.w.17,"  ","  "
