docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000007794,Subtitles for Vrolijk Vlaanderen (97) - Studen," kick . Niet bang om",in een zwart gat," te vallen ? Ik zal",in een zwart gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.326.s.1.w.4 p.326.s.1.w.5 p.326.s.1.w.6 p.326.s.1.w.7,"   ","   "
WR-P-E-G-0000007794,Subtitles for Vrolijk Vlaanderen (97) - Studen," vallen ? Ik zal zeker",in een zwart gat," vallen en ik zal die",in een zwart gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.327.s.1.w.4 p.327.s.1.w.5 p.327.s.1.w.6 p.327.s.1.w.7,"   ","   "
WR-P-E-C-0000000637,"Monte Perdido, van kanker naar kracht"," ervoor gezorgd dat ik niet",in een zwart gat," viel toen ik de diagnose",in een zwart gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.4.w.12 p.4.s.4.w.13 p.4.s.4.w.14 p.4.s.4.w.15,"   ","   "
WR-P-E-C-0000000148,Unspecified," krant ? Hoe informeert men",in een calvinistisch gat," naar een uitbundige strontdichter ?",in een calvinistisch gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.127.s.5.w.4 p.127.s.5.w.5 p.127.s.5.w.6 p.127.s.5.w.7,"   ","   "
WR-P-E-G-0000002087,Subtitles for Thuis 894," niet dat hij en Yasmine",in een zwart gat," vallen . Ah ... euh",in een zwart gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.235.s.1.w.8 p.235.s.1.w.9 p.235.s.1.w.10 p.235.s.1.w.11,"   ","   "
WR-P-E-G-0000003147,Subtitles for Stille Waters (7)," jij op zo'n boot doet",in een gat," als Terhaven ? Ik zal",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.129.s.1.w.10 p.129.s.1.w.11 p.129.s.1.w.12,"  ","  "
WR-P-E-G-0000011320,Luca y el sexo," hebt gelijk . Ik ben",in een gat," gevallen . Ik heb geprobeerd",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.9.s.1.w.3 p.9.s.1.w.4 p.9.s.1.w.5,"  ","  "
WR-P-E-G-0000011320,Luca y el sexo," dood . Als jij bijvoorbeeld",in een gat," valt , kan je elk",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.626.s.1.w.4 p.626.s.1.w.5 p.626.s.1.w.6,"  ","  "
WR-P-E-G-0000011320,Luca y el sexo," niet afgelopen is , maar",in een gat," valt . En het verhaal",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.761.s.1.w.7 p.761.s.1.w.8 p.761.s.1.w.9,"  ","  "
WR-P-E-G-0000011320,Luca y el sexo," Het niet afloopt , maar",in een gat," valt . en het verhaal",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1136.s.1.w.6 p.1136.s.1.w.7 p.1136.s.1.w.8,"  ","  "
WR-P-E-G-0000000968,Subtitles for Recht op Recht (12)," als je weet dat hij",in een godvergeten gat," zit . Ja , maar",in een godvergeten gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.359.s.2.w.12 p.359.s.2.w.13 p.359.s.2.w.14 p.359.s.2.w.15,"   ","   "
WR-P-E-G-0000001125,Subtitles for Thuis 801," .. Ik vrees dat ze",in een gat," gaat vallen . Weet je",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.264.s.1.w.15 p.264.s.1.w.16 p.264.s.1.w.17,"  ","  "
WR-P-E-G-0000001034,Subtitles for De Mol (7)," . Maar ik val niet",in een gat," , hé ? Nee ,",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.498.s.1.w.5 p.498.s.1.w.6 p.498.s.1.w.7,"  ","  "
WR-P-E-I-0000000605,Droombox," dauw de opkomende zon weerkaatst",in een godvergeten gat," , een foto van een",in een godvergeten gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.59.s.1.w.9 p.59.s.1.w.10 p.59.s.1.w.11 p.59.s.1.w.12,"   ","   "
WR-P-E-G-0000008693,Subtitles for Vrolijk Vlaanderen 153 - Duif," hobby . Ik ben niet",in een zwart gat," gevallen toen ik stopte met",in een zwart gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.230.s.1.w.4 p.230.s.1.w.5 p.230.s.1.w.6 p.230.s.1.w.7,"   ","   "
WR-P-E-G-0000000760,Subtitles for Hoogste Tijd," dan ? Dan val je",in een gat," nog groter dan dat van",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1085.s.1.w.4 p.1085.s.1.w.5 p.1085.s.1.w.6,"  ","  "
WR-P-E-G-0000006547,"Subtitles for Histories - Saddam Hoessein, beu"," uitgedaagd . Hij zat verstopt",in een gat," onder de grond . Niet",in een gat,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.24.s.1.w.4 p.24.s.1.w.5 p.24.s.1.w.6,"  ","  "
WR-P-E-G-0000008064,Subtitles for Vrolijk Vlaanderen (115) - Postz," zal niet zeggen dat we",in een zwart gat," zitten nu het gedaan is",in een zwart gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.137.s.1.w.7 p.137.s.1.w.8 p.137.s.1.w.9 p.137.s.1.w.10,"   ","   "
WR-P-E-G-0000008064,Subtitles for Vrolijk Vlaanderen (115) - Postz," is . Ik zit niet",in een zwart gat," , nu ben ik aan",in een zwart gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.138.s.1.w.4 p.138.s.1.w.5 p.138.s.1.w.6 p.138.s.1.w.7,"   ","   "
WR-P-E-G-0000010331,An american in canada," God , we zitten echt",in een afgelegen gat," . Ze zeggen dat z'n",in een afgelegen gat,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.856.s.1.w.6 p.856.s.1.w.7 p.856.s.1.w.8 p.856.s.1.w.9,"   ","   "
