docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000008059,Subtitles for Overleven - Vlaanderen spoelt we," . Cesium 137 hecht zich",aan de aarde," vast en blijft daar voor",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.170.s.1.w.5 p.170.s.1.w.6 p.170.s.1.w.7,"  ","  "
WR-P-E-G-0000010892,A fish called wanda," We vertrouwen het lichaam toe",aan de aarde," . Stof zijt gij en",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.484.s.1.w.6 p.484.s.1.w.7 p.484.s.1.w.8,"  ","  "
WR-P-E-G-0000011526,Devour," . Geeft de dierenziel terug",aan de aarde," . Wel , kom binnen",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.506.s.1.w.5 p.506.s.1.w.6 p.506.s.1.w.7,"  ","  "
WR-P-E-G-0000010488,The lord of the rings the fellowship of the ring," water ... Ik voel het",aan de Aarde," ... Ik ruik het in",aan de Aarde,"VZ(init) LID(bep,stan,rest) SPEC(deeleigen)",VZ LID SPEC,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.1.w.4 p.3.s.1.w.5 p.3.s.1.w.6,"  ","  "
WR-P-E-C-0000014833,Kouleur FM (104)," Al Gore koppelt de muziekiconen",aan de aarde," . Huwelijksfeest in vele wereldsteden",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.2.w.6 p.1.s.2.w.7 p.1.s.2.w.8,"  ","  "
WR-P-E-G-0000004589,Subtitles for Goedenavond beste kijkers," ruimte ? Je bent gebonden",aan de aarde," . Je bent een aards",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.293.s.1.w.4 p.293.s.1.w.5 p.293.s.1.w.6,"  ","  "
WR-P-E-G-0000010367,A nightmare on elm street 3 dream warriors," . Wij vertrouwen Nancy toe",aan de aarde," , maar toch blijft ze",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.641.s.1.w.5 p.641.s.1.w.6 p.641.s.1.w.7,"  ","  "
WR-P-E-G-0000005122,Subtitles for Stille Waters (1)," Zijn asse vertrouwen we toe",aan de aarde," waarop hij geleefd heeft .",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.293.s.1.w.6 p.293.s.1.w.7 p.293.s.1.w.8,"  ","  "
WR-P-E-A-0000683328,leven na de dood," de sterren het licht tot",aan de aarde," ( en misschien ook in",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.2.w.14 p.1.s.2.w.15 p.1.s.2.w.16,"  ","  "
WR-P-E-G-0000011551,Dragonfly," dat er een andere kant",aan de aarde," is . Praat met een",aan de aarde,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.650.s.1.w.7 p.650.s.1.w.8 p.650.s.1.w.9,"  ","  "
