docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000008094,Subtitles for Thuis 874," , maar ze brengt me",van de wijs," . Je weet dat ik",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.424.s.1.w.7 p.424.s.1.w.8 p.424.s.1.w.9,"  ","  "
WR-P-E-G-0000007296,Subtitles for FC De Kampioenen (185) - In vuur," DEURBEL Je brengt me helemaal",van de wijs," . Ik ? Jij bent",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.310.s.1.w.5 p.310.s.1.w.6 p.310.s.1.w.7,"  ","  "
WR-P-E-C-0000018635,RadioVisie sprak met Professor Dr. Lievens," goede punten scoort . Eén",van de wijzen," die hun hierbij gaan helpen",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.3.w.2 p.1.s.3.w.3 p.1.s.3.w.4,"  ","  "
WR-P-E-G-0000003687,Subtitles for Panorama - Op zoek naar Saddams," brengen de inspecteurs de Irakezen",van de wijs," . Onverwacht komen ze uit",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.73.s.1.w.11 p.73.s.1.w.12 p.73.s.1.w.13,"  ","  "
WR-P-E-G-0000006767,Subtitles for Thuis 1668," me dat Rosa zo vlug",van de wijs," geraakt is . Het is",van de wijs,"VZ(init) LID(bep,stan,rest) ADJ(vrij,basis,zonder)",VZ LID ADJ,,,,,,,,,,,,,,,,,,,,,,,"  ",p.386.s.1.w.8 p.386.s.1.w.9 p.386.s.1.w.10,"  ","  "
WR-P-E-G-0000006831,Subtitles for Blokken 2168," die drie T's brachten mij",van de wijs," . Testrit , met maar",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.461.s.1.w.8 p.461.s.1.w.9 p.461.s.1.w.10,"  ","  "
WR-P-E-G-0000010359,Platoon," te houden en ons zo",van de wijs," te brengen . De tijd",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.303.s.1.w.12 p.303.s.1.w.13 p.303.s.1.w.14,"  ","  "
WR-P-E-A-0000034648,Unspecified," de toestellen aan boord mogelijks",van de wijs," brengen met alle risico's van",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.3.w.26 p.1.s.3.w.27 p.1.s.3.w.28,"  ","  "
WR-P-E-A-0000459297,Lier: geen stof voor herhaling!," zich baseren op De protocollen",van de wijzen," van Zion , die onuitroeibare",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.9.w.51 p.3.s.9.w.52 p.3.s.9.w.53,"  ","  "
WR-P-E-A-0000425566,Bilderberg wil Nieuwe Wereld Orde min 4 miljard mensen," van Bilderberg , De Protocollen",van de Wijzen," van Zion , de Nieuwe",van de wijs,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.6.s.3.w.13 p.6.s.3.w.14 p.6.s.3.w.15,"  ","  "
