docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-C-0000004355,Wie maakt de beste VPRO Gids cover?," we de naam nog even",onder de pet," houden . Of de cover",onder de pet,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.3.w.16 p.2.s.3.w.17 p.2.s.3.w.18,"  ","  "
WR-P-E-C-0000000189,Unspecified," In de media werden '",onder de pet," houden ' , ' nacht",onder de pet,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.116.s.2.w.6 p.116.s.2.w.7 p.116.s.2.w.8,"  ","  "
WR-P-E-C-0000000189,Unspecified," onder meer vast dat '",onder de pet," houden ' , een uitdrukking",onder de pet,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.118.s.1.w.8 p.118.s.1.w.9 p.118.s.1.w.10,"  ","  "
WR-P-E-G-0000006087,Subtitles for America's Castles (6) - Winterpa," keer stopte hij haar haar",onder een pet," en nam haar mee naar",onder een pet,"VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.88.s.1.w.8 p.88.s.1.w.9 p.88.s.1.w.10,"  ","  "
WR-P-E-A-0000459036,Mia moet het licht nog zien...," kaal . Voor zover hetgeen",onder het petje," zat al niet was afgeschoren",onder het pet,"VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.2.w.4 p.1.s.2.w.5 p.1.s.2.w.6,"  ","  "
WR-P-E-A-0000459009,Mia moet het licht nog zien...," kaal . Voor zover hetgeen",onder het petje," zat al niet was afgeschoren",onder het pet,"VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.2.w.4 p.1.s.2.w.5 p.1.s.2.w.6,"  ","  "
WR-P-E-A-0000584928,Supermagneetstroomconverters," het informatietijdperk ook niet meer",onder de pet," te houden . ",onder de pet,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.22.s.1.w.4 p.22.s.1.w.5 p.22.s.1.w.6,"  ","  "
WR-P-E-A-0000584929,Supermagneetstroomconverters," het informatietijdperk ook niet meer",onder de pet," te houden . Newsflash :",onder de pet,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.24.s.1.w.4 p.24.s.1.w.5 p.24.s.1.w.6,"  ","  "
WR-P-P-B-0000000117,Papa Tango," te wachten . Haar gezicht",onder een roze petje," kreeg een lila gloed en",onder een roos pet,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,dim,onz,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2112.s.2.w.3 p.2112.s.2.w.4 p.2112.s.2.w.5 p.2112.s.2.w.6,"   ","   "
WR-P-P-B-0000000209,Blinde woede," ' Garcia krabde zijn achterhoofd",onder de pet," . ' Shit , zeg",onder de pet,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1887.s.1.w.5 p.1887.s.1.w.6 p.1887.s.1.w.7,"  ","  "
