docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000009651,Subtitles for Quix V 42," .. .. met heel veel",geld op zak," ? Blijf kijken om halfzeven",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.483.s.1.w.16 p.483.s.1.w.17 p.483.s.1.w.18,"  ","  "
WR-P-E-G-0000006126,Subtitles for In Vino (5) - Herman Vanmolle," ouder worden , wat meer",geld op zak," en zin in ontdekkingen ..",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.43.s.1.w.12 p.43.s.1.w.13 p.43.s.1.w.14,"  ","  "
WR-P-E-G-0000006344,Subtitles for Flikken (III) 10- wapenbezit," buiten . Had hij veel",geld op zak," ? Veel kan dat nooit",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.19.s.1.w.4 p.19.s.1.w.5 p.19.s.1.w.6,"  ","  "
WR-P-E-G-0000011267,Sling blade," vooruit , zodat je wat",geld op zak," hebt . Als je vanmiddag",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.306.s.1.w.11 p.306.s.1.w.12 p.306.s.1.w.13,"  ","  "
WR-P-E-I-0000000561,"Het ontologisch collectivisme is een houding die ervan uitgaat dat mensen ontologisch verbonden zijn: dat men het geluk van anderen nodig heeft om zelf gelukkig te kunnen zijn en dat men het geluk pas echt kan vinden als men belangeloos iets voor een ander doet. Het gaat dus om de overtuiging dat het geluk van het individu fundamenteel afhankelijk is van het geluk van anderen, vandaar de naam: ontologisch collectivisme. Die houding vertoont verwantschap met het christelijke personalisme. Men kan verwachten dat zij bijdraagt tot zowel sociaal als institutioneel vertrouwen. Omdat het ontologisch collectivisme nauw verwant is aan het christelijke personalisme, kan men daarenboven verwachten dat het de invloed van de levensbeschouwing op het vertrouwen ten dele bemiddelt."," van 15 . Met wat",geld op zak," kan men op 25 à",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.199.s.3.w.3 p.199.s.3.w.4 p.199.s.3.w.5,"  ","  "
WR-P-E-G-0000007431,Subtitles for FC De Kampioenen (187) - Zware J," Ik loop niet met zoveel",geld op zak," . Met al die bandieten",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.319.s.1.w.6 p.319.s.1.w.7 p.319.s.1.w.8,"  ","  "
WR-P-E-G-0000006718,Subtitles for Histories - Winnaars gezocht!," ' En ik had veel",geld op zak," , veel kopieën van briefjes",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.203.s.2.w.5 p.203.s.2.w.6 p.203.s.2.w.7,"  ","  "
WR-P-E-A-0000201265,Unspecified," Marlboro en alsek ietske minder",geld op zak," heb Pal Mal . maar",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.1.w.17 p.1.s.1.w.18 p.1.s.1.w.19,"  ","  "
WR-P-E-A-0000224061,men knolletje doet zeer," , ik zei dak geen",geld op zak," had , dieje werd nog",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.1.w.183 p.1.s.1.w.184 p.1.s.1.w.185,"  ","  "
WR-P-E-A-0000206251,Unspecified," ? en je hebt geen",geld op zak," ! Hoe slaag je erin",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.11.s.1.w.13 p.11.s.1.w.14 p.11.s.1.w.15,"  ","  "
WR-P-E-A-0000206266,Unspecified," ? en je hebt geen",geld op zak," ! Hoe slaag je erin",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.11.s.1.w.13 p.11.s.1.w.14 p.11.s.1.w.15,"  ","  "
WR-P-E-A-0000765359,Nog ... dagen en het is verkiezing.," Veiligheid wat ben je met",geld op zak," , wanneer het in de",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.4.s.2.w.16 p.4.s.2.w.17 p.4.s.2.w.18,"  ","  "
WR-P-E-G-0000011188,Out of time," de bootshow , met het",geld op zak," ... om het gevoel te",geld op zak,"N(soort,ev,basis,onz,stan) VZ(init) N(soort,ev,basis,zijd,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.96.s.1.w.15 p.96.s.1.w.16 p.96.s.1.w.17,"  ","  "
