docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000010947,What women want," , gewoon sport . De",spijker op z'n kop," . Ze hebben een home",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1084.s.1.w.2 p.1084.s.1.w.3 p.1084.s.1.w.4 p.1084.s.1.w.5,"   ","   "
WR-P-E-G-0000010366,Evil dead ii," me . Je slaat de",spijker op z'n kop," , klojo ! Ik hoop",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.101.s.1.w.4 p.101.s.1.w.5 p.101.s.1.w.6 p.101.s.1.w.7,"   ","   "
WR-P-E-G-0000011380,Dogville," Wat McKay zei ... De",spijker op z'n kop," . Hij probeerde zijn handen",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.863.s.1.w.2 p.863.s.1.w.3 p.863.s.1.w.4 p.863.s.1.w.5,"   ","   "
WR-P-E-A-0004411222,Nou g," sla je toch behoorlijk de",spijker op zijn kop," ! Wij zijn tweeënhalf jaar",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.17 p.1.s.1.w.18 p.1.s.1.w.19 p.1.s.1.w.20,"   ","   "
WR-P-E-A-0004458644,Hermione,Hermione Je slaat de,spijker op zijn kop," , zo zit het precies",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6 p.1.s.1.w.7,"   ","   "
WR-P-E-G-0000011472,Sleepwalkers," zei . Je sloeg de",spijker op z'n kop," . Nee , dat deed",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.155.s.1.w.4 p.155.s.1.w.5 p.155.s.1.w.6 p.155.s.1.w.7,"   ","   "
WR-P-E-A-0004237873,René," . Carola heeft al de",spijker op zijn kop," geslagen over de rest van",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.11.s.1.w.5 p.11.s.1.w.6 p.11.s.1.w.7 p.11.s.1.w.8,"   ","   "
WR-P-E-A-0006442663,"Marique,xandra"," eindelijk iemand is die de",spijker op zijn kop," geslagen heeft . ik heb",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13 p.2.s.1.w.14,"   ","   "
WR-P-E-A-0005790482,"Mieke,"," Mieke , Je slaat de",spijker op zijn kop," hoor . Eerlijk gezegd heb",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.4 p.2.s.1.w.5 p.2.s.1.w.6 p.2.s.1.w.7,"   ","   "
WR-P-E-A-0006642544,Spijker op zijn kop,,Spijker op zijn kop," Hoi Mickey ( en iedereen",Spijker op zijn kop,"SPEC(deeleigen) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",SPEC VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.1 head.1.s.1.w.2 head.1.s.1.w.3 head.1.s.1.w.4,"   ","   "
WR-P-E-A-0006642544,Spijker op zijn kop," ) , Je slaat de",spijker op zijn kop," ! Ik vind het een",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.4 p.2.s.1.w.5 p.2.s.1.w.6 p.2.s.1.w.7,"   ","   "
WR-P-E-A-0000191850,Unspecified," ... dat je hier de",spijker op z'n kop," slaat ... ! Je moet",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.5 p.3.s.1.w.6 p.3.s.1.w.7 p.3.s.1.w.8,"   ","   "
WR-P-E-A-0004470947,"Inderdaad moyodo, eerst zelf doen"," laatste berichtje sla je de",spijker op zijn kop," . Het lijkt mij heel",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.10 p.1.s.1.w.11 p.1.s.1.w.12 p.1.s.1.w.13,"   ","   "
WR-P-E-A-0005688476,Reactie op afke," Afke , je slaat de",spijker op zijn kop," . <p> <p> Ik hoef",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.6 p.1.s.1.w.7 p.1.s.1.w.8 p.1.s.1.w.9,"   ","   "
WR-P-P-B-0000000226,Met andere ogen," , sloeg Bungzo gewoonlijk de",spijker op zijn kop," . Ze zat daar ,",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.449.s.2.w.13 p.449.s.2.w.14 p.449.s.2.w.15 p.449.s.2.w.16,"   ","   "
WR-P-P-B-0000000127,Ketala," ' ' Je slaat de",spijker op zijn kop," , want van datzelfde lijntje",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.230.s.1.w.5 p.230.s.1.w.6 p.230.s.1.w.7 p.230.s.1.w.8,"   ","   "
WR-P-P-B-0000000152,Zoet!," ze slaat toevallig wel de",spijker op zijn kop," . Stef ligt goed in",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.346.s.4.w.7 p.346.s.4.w.8 p.346.s.4.w.9 p.346.s.4.w.10,"   ","   "
WR-P-E-L-0000000610,Unspecified," enige passende woord dat de",spijker op z'n kop," slaat . En nu weer",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.152.s.1.w.6 text.1.event.152.s.1.w.7 text.1.event.152.s.1.w.8 text.1.event.152.s.1.w.9,"   ","   "
WR-P-P-B-0000000155,Meesterwerk," . ' Ben sloeg de",spijker op z'n kop," . Hij had volkomen gelijk",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1924.s.1.w.4 p.1924.s.1.w.5 p.1924.s.1.w.6 p.1924.s.1.w.7,"   ","   "
WR-P-E-L-0000000416,Unspecified," dát ! @DaphnevanDijk Ja ,",spijker op zn kop," ! Leuk om als HBO-docent",spijker op zn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.1300.s.1.w.4 text.1.event.1300.s.1.w.5 text.1.event.1300.s.1.w.6 text.1.event.1300.s.1.w.7,"   ","   "
WR-P-E-L-0000000199,Unspecified," wijn .... ;-) @rox__rox De",spijker op zijn kop," slaan .... #blonT @metmichiel Tnx",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.2201.s.1.w.3 text.1.event.2201.s.1.w.4 text.1.event.2201.s.1.w.5 text.1.event.2201.s.1.w.6,"   ","   "
WR-P-E-L-0000000567,Unspecified," ! Bram Bakker slaat de",spijker op zijn kop," bij #BNR . Mensen durven",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.627.s.1.w.5 text.1.event.627.s.1.w.6 text.1.event.627.s.1.w.7 text.1.event.627.s.1.w.8,"   ","   "
WR-P-E-L-0000000205,Unspecified," vandaag ! Je slaat de",spijker op z'n kop," ! @mmmarcel Ai , dat",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.4277.s.2.w.4 text.1.event.4277.s.2.w.5 text.1.event.4277.s.2.w.6 text.1.event.4277.s.2.w.7,"   ","   "
WR-P-E-L-0000000344,Unspecified," op spijkers . "" *",spijker op z'n kop," * @twisskiss & lt ;",spijker op zijn kop,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.2947.s.2.w.3 text.1.event.2947.s.2.w.4 text.1.event.2947.s.2.w.5 text.1.event.2947.s.2.w.6,"   ","   "
