docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000005446,Subtitles for Zeppos II (8)," het atelier van Brems .",Boter bij de vis," en ... .. geen vuiltje",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.52.s.1.w.1 p.52.s.1.w.2 p.52.s.1.w.3 p.52.s.1.w.4,"   ","   "
WR-P-E-G-0000002627,Subtitles for Thuis 998," Zo is 't leven .",Boter bij de vis," , of beter ... vis",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.430.s.1.w.1 p.430.s.1.w.2 p.430.s.1.w.3 p.430.s.1.w.4,"   ","   "
WR-P-E-G-0000000673,Subtitles for FC De Kampioenen (40) - De motor," Ik koop hem . )",Boter bij de vis," , hè ! Hier ,",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.291.s.2.w.1 p.291.s.2.w.2 p.291.s.2.w.3 p.291.s.2.w.4,"   ","   "
WR-P-E-G-0000008046,Subtitles for Kinderen van Dewindt (6/11) - Ge," ? Normaal is het wel",boter bij de vis," , madame . Dat snap",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.491.s.1.w.5 p.491.s.1.w.6 p.491.s.1.w.7 p.491.s.1.w.8,"   ","   "
WR-P-E-G-0000011461,Jesus christ superstar," we betalen jou in zilver",boter bij de vis," we hoeven alleen maar te",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.462.s.1.w.6 p.462.s.1.w.7 p.462.s.1.w.8 p.462.s.1.w.9,"   ","   "
WR-P-E-G-0000005853,Subtitles for Thuis 1627," neus hangen ? Je wilt",boter bij de vis," ? Wel . Boter bij",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.430.s.1.w.3 p.430.s.1.w.4 p.430.s.1.w.5 p.430.s.1.w.6,"   ","   "
WR-P-E-G-0000005853,Subtitles for Thuis 1627," de vis ? Wel .",Boter bij de vis," . Maar dat klopt niet",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.432.s.1.w.1 p.432.s.1.w.2 p.432.s.1.w.3 p.432.s.1.w.4,"   ","   "
WR-P-E-A-0000481075,Verkiezingen 2007," zijn kritisch opgevoed en willen",boter bij de vis," en stuur je niet met",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.8 p.4.s.1.w.9 p.4.s.1.w.10 p.4.s.1.w.11,"   ","   "
WR-P-E-A-0000858820,N-VA concurent voor VB?," ) niet meer vangen .",Boter bij de vis," . En als het daar",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.5.w.1 p.1.s.5.w.2 p.1.s.5.w.3 p.1.s.5.w.4,"   ","   "
WR-P-E-A-0000701938,Forumsessies politieke jongerenvoorzitters 2008," ! Elke werkende mens verdient",boter bij de vis," . Het moet maar eens",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.3.w.5 p.2.s.3.w.6 p.2.s.3.w.7 p.2.s.3.w.8,"   ","   "
WR-P-E-A-0000510273,Wat hebben we nu geleerd van...de N-VA???," ruil voor mijn stem echter",boter bij de vis," : resultaten . Iedereen weet",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.12 p.3.s.1.w.13 p.3.s.1.w.14 p.3.s.1.w.15,"   ","   "
WR-P-E-A-0000470468,Imago van Belgie," maar : "" Er moet",boter bij de vis," komen"":lol : ",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.4 p.5.s.1.w.5 p.5.s.1.w.6 p.5.s.1.w.7,"   ","   "
WR-P-E-F-0000000650,"Voorjaarsbrief zorg: 1,9 miljard extra voor extra zorg en arbeidsmarktmaatregelen"," is gerealiseerd , dus '",boter bij de vis," ' . Voor de invoering",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.5.w.16 p.5.s.5.w.17 p.5.s.5.w.18 p.5.s.5.w.19,"   ","   "
WR-P-E-F-0000000644,Wachtlijsten verpleging en verzorging met 20% gedaald," tot extra zorg ( '",boter bij de vis," ' ) . Tevens wordt",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.4.w.17 p.5.s.4.w.18 p.5.s.4.w.19 p.5.s.4.w.20,"   ","   "
WR-P-E-F-0000000648,Ruim 11.000 mensen extra geholpen door wachtlijstaanpak gehandicapten," zorg wordt gebruikt ( '",boter bij de vis," ' ) . Vorig jaar",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.38 p.5.s.1.w.39 p.5.s.1.w.40 p.5.s.1.w.41,"   ","   "
WR-P-E-F-0000000632,Ruim 8300 mensen krijgen extra gehandicaptenzorg," tot extra zorg ( '",boter bij de vis," ' ) . Ook het",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.3.w.15 p.5.s.3.w.16 p.5.s.3.w.17 p.5.s.3.w.18,"   ","   "
WR-P-E-F-0000000993,Onbedoeld gebruik van de AWBZ," is en de prestatiebekostiging (",boter bij de vis," ) moet een einde komen",boter bij de vis,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.10.s.2.w.22 p.10.s.2.w.23 p.10.s.2.w.24 p.10.s.2.w.25,"   ","   "
