docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-I-0000000304,Wie verraadde Anne Frank?," blaadje komen . Met een",slag om de arm," geeft Lee aan dat zij",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.73.s.4.w.3 p.73.s.4.w.4 p.73.s.4.w.5 p.73.s.4.w.6,"   ","   "
WR-P-E-A-0005248188,Ja. hmm. en nu?," ? Voorzichtig en met een",slag om de arm," mijn vermoedens uitspreken tegen de",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.5 p.1.s.3.w.6 p.1.s.3.w.7 p.1.s.3.w.8,"   ","   "
WR-P-E-A-0006573987,Tip?? definitief is definitief na betaling," de definitieflijst met een grote",slag om de arm," . Je krijgt je geld",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.21 p.5.s.1.w.22 p.5.s.1.w.23 p.5.s.1.w.24,"   ","   "
WR-P-E-A-0006239073,Vandaag dus!," hoewel je zelf al een",slag om de arm," hield natuurlijk . Nu maar",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.13 p.3.s.2.w.14 p.3.s.2.w.15 p.3.s.2.w.16,"   ","   "
WR-P-E-C-0000000206,Unspecified," Wil de spreker soms een",slag om de arm," houden ? "" Ik zal",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.236.s.2.w.6 p.236.s.2.w.7 p.236.s.2.w.8 p.236.s.2.w.9,"   ","   "
WR-P-E-A-0006692304,Caroline spannend," houdt voor jezelf toch een",slag om de arm," he ? Eerst maar eens",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.8 p.1.s.2.w.9 p.1.s.2.w.10 p.1.s.2.w.11,"   ","   "
WR-P-E-A-0004888649,Oh ja," eerst nadenken en altijd een",slag om de arm," , zélfs als je toezegt",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.23 p.2.s.1.w.24 p.2.s.1.w.25 p.2.s.1.w.26,"   ","   "
WR-P-E-A-0006742922,Ehhh," Dus ik hou nog een",slag om de arm," maar denk dat ik zwanger",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.6 p.1.s.3.w.7 p.1.s.3.w.8 p.1.s.3.w.9,"   ","   "
WR-P-E-A-0006744217,D-day," . Ik hou bovendien een",slag om de arm," , ik heb dinsdag (",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.5 p.2.s.1.w.6 p.2.s.1.w.7 p.2.s.1.w.8,"   ","   "
WR-P-E-A-0000893553,Kleine banken niet te vertrouwen," dat de regering-Leterme een aanzienlijke",slag om de arm," houdt . Lees volledig artikelHIER",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.12.s.2.w.15 p.12.s.2.w.16 p.12.s.2.w.17 p.12.s.2.w.18,"   ","   "
WR-P-E-A-0006333336,Geen nieuws," maar verteld , met een",slag om de arm," . Mijn moeder zei dat",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.12 p.2.s.1.w.13 p.2.s.1.w.14 p.2.s.1.w.15,"   ","   "
WR-P-E-A-0006654010,Hoi allemaal," Ik weet dat ik een",slag om de arm," moet houden en eigenlijk rustig",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.3.w.6 p.3.s.3.w.7 p.3.s.3.w.8 p.3.s.3.w.9,"   ","   "
WR-P-P-B-0000000208,Blinde vlek," . ' Garcia hield een",slag om de arm," . ' Misschien ook niet",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.143.s.2.w.4 p.143.s.2.w.5 p.143.s.2.w.6 p.143.s.2.w.7,"   ","   "
WR-P-P-B-0000000200,Stille wateren," wat de toekomst betrof een",slag om de arm," hield , zoals artsen dat",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1392.s.1.w.28 p.1392.s.1.w.29 p.1392.s.1.w.30 p.1392.s.1.w.31,"   ","   "
WR-P-P-B-0000000235,Mango's aan boord," terugkwamen . Ik hield een",slag om de arm," als mensen vroegen hoe lang",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.129.s.1.w.4 p.129.s.1.w.5 p.129.s.1.w.6 p.129.s.1.w.7,"   ","   "
WR-P-P-B-0000000235,Mango's aan boord," zullen komen , zonder een",slag om de arm," te hoeven houden door te",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.619.s.1.w.41 p.619.s.1.w.42 p.619.s.1.w.43 p.619.s.1.w.44,"   ","   "
WR-P-P-B-0000000234,"Macho's, moederskindjes, meesterminnaars?"," , houden een hele ruime",slag om de arm," wanneer ze schatten dat zo'n",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.408.s.2.w.14 p.408.s.2.w.15 p.408.s.2.w.16 p.408.s.2.w.17,"   ","   "
WR-P-E-L-0000000045,Unspecified," , knaag hou nog een",slag om de arm," ... #rhondje ! @Corine1963 ja",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.4184.s.1.w.16 text.1.event.4184.s.1.w.17 text.1.event.4184.s.1.w.18 text.1.event.4184.s.1.w.19,"   ","   "
WR-P-P-B-0000000150,Mr. Commitment," ' stamelde ik , een",slag om de arm," houdend , ' Ik weet",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2353.s.1.w.9 p.2353.s.1.w.10 p.2353.s.1.w.11 p.2353.s.1.w.12,"   ","   "
WR-P-E-L-0000000561,Unspecified," ontwikkelinglanden . Ik hou 'n",slag om de arm," de europ.com missie brieft ons",slag om de arm,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.2062.s.2.w.4 text.1.event.2062.s.2.w.5 text.1.event.2062.s.2.w.6 text.1.event.2062.s.2.w.7,"   ","   "
