docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000005350,Subtitles for Rare Streken - Africa Extreme," aftocht , maar Fay houdt",voet bij stuk," . Toch bestaat nog altijd",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.71.s.1.w.10 p.71.s.1.w.11 p.71.s.1.w.12,"  ","  "
WR-P-E-C-0000008538,Het internationale radiodagboek van 26 juli," zouden moeten afstaan , houden",voet bij stuk," en weigeren om toe te",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.2.w.16 p.3.s.2.w.17 p.3.s.2.w.18,"  ","  "
WR-P-E-G-0000009567,Subtitles for Airline USA 4," . In Baltimore houdt Gina",voet bij stuk," . De pup mag niet",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.23.s.1.w.5 p.23.s.1.w.6 p.23.s.1.w.7,"  ","  "
WR-P-E-G-0000007802,Subtitles for Histories - Het begin: maart 194," . Maar de Reichsführer hield",voet bij stuk," . Himmler kreeg natuurlijk zijn",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.111.s.1.w.5 p.111.s.1.w.6 p.111.s.1.w.7,"  ","  "
WR-P-E-G-0000011230,Angry men," Het valt niet mee om",voet bij stuk," te houden als je alleen",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.448.s.2.w.6 p.448.s.2.w.7 p.448.s.2.w.8,"  ","  "
WR-P-E-I-0000000955,Een boekje opendoen over handicap en mensenrechten," je voor jezelf opkomt en",voet bij stuk," houdt . Vaak echter helpen",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.2.w.15 p.5.s.2.w.16 p.5.s.2.w.17,"  ","  "
WR-P-E-G-0000008027,Subtitles for Vrolijk Vlaanderen (112) - Kledi," Maar uiteindelijk ... Als je",voet bij stuk," blijft houden .. En mensen",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.126.s.1.w.6 p.126.s.1.w.7 p.126.s.1.w.8,"  ","  "
WR-P-E-G-0000010171,"Subtitles for Op gelijke voet II,6 - MIVB"," ontslag . Alain Flausch hield",voet bij stuk," . Teruggaan naar de werkvloer",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.29.s.1.w.4 p.29.s.1.w.5 p.29.s.1.w.6,"  ","  "
WR-P-E-G-0000004046,Subtitles for De Pappenheimers (16)," vast karakter ? Iemand die",voet bij stuk," houdt als hij een besluit",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.27.s.1.w.3 p.27.s.1.w.4 p.27.s.1.w.5,"  ","  "
WR-P-E-G-0000006358,Subtitles for HLZHEI - Holiday Airport Lanzaro," . Meneer Rowl mag dan",voet bij stuk," houden .. .. Theresa is",voet bij stuk,"N(soort,ev,basis,zijd,stan) VZ(init) N(soort,ev,basis,onz,stan)",N VZ N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.58.s.1.w.5 p.58.s.1.w.6 p.58.s.1.w.7,"  ","  "
