docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000011145,American history x," je over . Zij hoest",haar longen uit haar lijf," ... en jij blaast dit",haar long uit haar lijf,"VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.440.s.1.w.3 p.440.s.1.w.4 p.440.s.1.w.5 p.440.s.1.w.6 p.440.s.1.w.7,"    ","    "
WR-P-E-G-0000004693,"Subtitles for Wij, heren van Zichem (14)"," Amai ! Een mens zou",z'n longen uit z'n lijf," blazen . Van de cordela",zijn long uit zijn lijf,"VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.146.s.2.w.4 p.146.s.2.w.5 p.146.s.2.w.6 p.146.s.2.w.7 p.146.s.2.w.8,"    ","    "
WR-P-E-A-0006288368,Beccaatje niet lekker," aan de diaree of kotste",mijn longen uit mijn lijf," . En dat is niet",mijn long uit mijn lijf,"VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.6.s.7.w.26 p.6.s.7.w.27 p.6.s.7.w.28 p.6.s.7.w.29 p.6.s.7.w.30,"    ","    "
WR-P-E-A-0006009327,Basisschool prietpraat," atletiek meeting . Ze had",de longen uit het lijf," gelopen op de 1000m .",de long uit het lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",LID N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.2.w.3 p.1.s.2.w.4 p.1.s.2.w.5 p.1.s.2.w.6 p.1.s.2.w.7,"    ","    "
WR-P-E-A-0005685470,Marcia," vier weken "" s nachts",zijn longen uit zijn lijfje," en huilde daarbij ontroostbaar .",zijn long uit zijn lijf,"VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,dim,onz,stan)",VNW N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.2.w.16 p.1.s.2.w.17 p.1.s.2.w.18 p.1.s.2.w.19 p.1.s.2.w.20,"    ","    "
WR-P-E-G-0000011143,American history x," je over . Zij hoest",haar longen uit haar lijf," ... en jij blaast dit",haar long uit haar lijf,"VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.440.s.1.w.3 p.440.s.1.w.4 p.440.s.1.w.5 p.440.s.1.w.6 p.440.s.1.w.7,"    ","    "
WR-P-E-A-0006145221,Reacties (lang)," hoesten . Ze hoest echt",de longen uit haar lijf," , we hebben alle hoestdrankjes",de long uit haar lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.5.s.4.w.4 p.5.s.4.w.5 p.5.s.4.w.6 p.5.s.4.w.7 p.5.s.4.w.8,"    ","    "
WR-P-E-A-0006541204,*zucht en ploffff*," ( waaronder ikzelf ) zich",de longen uit het lijf," . Beterschap ermee in elk",de long uit het lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",LID N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.3.s.3.w.21 p.3.s.3.w.22 p.3.s.3.w.23 p.3.s.3.w.24 p.3.s.3.w.25,"    ","    "
WR-P-E-A-0006485678,Prestatiegericht (ik zeker wel)," dat zegt niet dat ik",de longen uit mijn lijf," ren . Volgens mij bestaat",de long uit mijn lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.2.s.1.w.10 p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13 p.2.s.1.w.14,"    ","    "
WR-P-E-A-0004781670,Gek van de hoest," overgegeven . Hij hoest tevens",de longen uit zn lijf," en gaat dan ook kokhalzen",de long uit zn lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.3.w.4 p.1.s.3.w.5 p.1.s.3.w.6 p.1.s.3.w.7 p.1.s.3.w.8,"    ","    "
WR-P-E-A-0000359915,Unspecified," rondedans waar elk vrolijk figuurtje",de longen uit z'n lijf," zingt . terug naar het",de long uit zijn lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.6.s.1.w.29 p.6.s.1.w.30 p.6.s.1.w.31 p.6.s.1.w.32 p.6.s.1.w.33,"    ","    "
WR-P-E-A-0005512113,Ook herkenning," met name "" s nachts",de longen uit het lijf," en is kortademig . Door",de long uit het lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)",LID N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.4.w.9 p.1.s.4.w.10 p.1.s.4.w.11 p.1.s.4.w.12 p.1.s.4.w.13,"    ","    "
WR-P-E-A-0006247762,Het werd spaghetti!," ! ! ! ! JUICH",DE LONGEN UIT JE LIJF," EN BE PROUD ! !",de long uit je lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.2.s.3.w.2 p.2.s.3.w.3 p.2.s.3.w.4 p.2.s.3.w.5 p.2.s.3.w.6,"    ","    "
WR-P-E-A-0004357653,Het is het niet waard en het is niet eerlijk," tenslotte voor het St. Maarten-snoepgoed",de longen uit hun lijf," gezongen . Waarom zou ik",de long uit hun lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11 p.2.s.2.w.12,"    ","    "
WR-P-E-A-0006161592,Woensdag vliegdag!," waar ze ruim 10 minuten",haar longen uit haar lijf," geschreeuwd heeft . Moe ,",haar long uit haar lijf,"VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.25.w.16 p.1.s.25.w.17 p.1.s.25.w.18 p.1.s.25.w.19 p.1.s.25.w.20,"    ","    "
WR-P-E-A-0005721477,Geitenwollensokkenrockers," idee dat mijn piepjonge baby",de longen uit zijn lijfje," krijst omdat ze net een",de long uit zijn lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,dim,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.5.w.11 p.1.s.5.w.12 p.1.s.5.w.13 p.1.s.5.w.14 p.1.s.5.w.15,"    ","    "
WR-P-E-A-0006486370,Ben ook ziek," beter al hoest hij nog",de longen uit zijn lijf," en blijft de snot uit",de long uit zijn lijf,"LID(bep,stan,rest) N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",LID N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13 p.2.s.1.w.14 p.2.s.1.w.15,"    ","    "
