docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000006894,"Subtitles for Histories - Eddy de grootste, Fr"," hij blij . Eens de",kogel door de kerk," was , dan vond hij",kogel door de kerk,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.544.s.1.w.3 p.544.s.1.w.4 p.544.s.1.w.5 p.544.s.1.w.6,"   ","   "
WR-P-E-C-0000011239,Brugs koppel wint MNM-trouwfeest," schiftingsvraag stelde , was de",kogel door de kerk," . Rik Willaert en Kelly",kogel door de kerk,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.10 p.5.s.1.w.11 p.5.s.1.w.12 p.5.s.1.w.13,"   ","   "
WR-P-E-C-0000018195,Elke Van Elderen volgt Ingeborg op!," volgt Ingeborg op ! De",kogel is door de kerk," . Na een maandenlange zoektocht",kogel zijn door de kerk,"N(soort,ev,basis,zijd,stan) WW(pv,tgw,ev) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N WW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6,"    ","    "
WR-P-E-C-0000007797,Radio Awards 2006: Peter Van de Veire heeft 'm," de Veire heeft 'm De",kogel is door de kerk," . Het pleit beslecht .",kogel zijn door de kerk,"N(soort,ev,basis,zijd,stan) WW(pv,tgw,ev) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N WW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6,"    ","    "
WR-P-E-G-0000006050,Subtitles for Panorama - Gevecht om een grondw," aan de slottekst . De",kogel is door de kerk," . Het woord christelijk komt",kogel zijn door de kerk,"N(soort,ev,basis,zijd,stan) WW(pv,tgw,ev) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N WW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.114.s.1.w.2 p.114.s.1.w.3 p.114.s.1.w.4 p.114.s.1.w.5 p.114.s.1.w.6,"    ","    "
WR-P-E-A-0004224604,Astrid," bevrijding zijn dat nu de",kogel door de kerk," is.een stukje rust.en zeker moed",kogel door de kerk,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.10 p.1.s.1.w.11 p.1.s.1.w.12 p.1.s.1.w.13,"   ","   "
WR-P-E-A-0000140624,Re: gezegden en spreuken," men hoofd spookt ... de",kogel is door de kerk," ",kogel zijn door de kerk,"N(soort,ev,basis,zijd,stan) WW(pv,tgw,ev) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N WW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.2.s.1.w.17 p.2.s.1.w.18 p.2.s.1.w.19 p.2.s.1.w.20 p.2.s.1.w.21,"    ","    "
WR-P-E-A-0000793426,Nederlandse en Vlaamse gezegdes,Nederlandse en Vlaamse gezegdes De,kogel is door de kerk," . Niet geschoten altijd mis",kogel zijn door de kerk,"N(soort,ev,basis,zijd,stan) WW(pv,tgw,ev) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N WW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6,"    ","    "
WR-P-E-A-0005351866,Verwachtingen," . Deze week moet de",kogel door de kerk," : wil ze blijven of",kogel door de kerk,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.5 p.4.s.1.w.6 p.4.s.1.w.7 p.4.s.1.w.8,"   ","   "
WR-P-E-A-0000679270,LVSV: Liberale studenten vragen respect voor uitkomst Iers referendum," afgevaardigde LVSV Leuven ) De",kogel is door de kerk," . De Ierse burgers hebben",kogel zijn door de kerk,"N(soort,ev,basis,zijd,stan) WW(pv,tgw,ev) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N WW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.1.w.19 p.1.s.1.w.20 p.1.s.1.w.21 p.1.s.1.w.22 p.1.s.1.w.23,"    ","    "
WR-P-E-A-0000008258,Schwarzenegger\'s nieuwe rol: the gouvenor," rol : the gouvenor de",kogel is door de kerk," , onze symphatieke oostenrijkse robot",kogel zijn door de kerk,"N(soort,ev,basis,zijd,stan) WW(pv,tgw,ev) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N WW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6,"    ","    "
