docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-A-0004848715,Polderen," ergens geen gelijk hebt .",Op alle slakken zout," willen leggen . Overleggen (",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.1 p.1.s.3.w.2 p.1.s.3.w.3 p.1.s.3.w.4,"   ","   "
WR-P-E-A-0004513264,Angst," , zeer gevoelig en legt",op alle slakken zout," , pakt mij ook gelijk",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.3.w.14 p.5.s.3.w.15 p.5.s.3.w.16 p.5.s.3.w.17,"   ","   "
WR-P-E-A-0005413149,Alex," ? Tsja je kan wel",op alle slakken zout," leggen zeg . Trouwens degenen",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.7.w.5 p.1.s.7.w.6 p.1.s.7.w.7 p.1.s.7.w.8,"   ","   "
WR-P-E-A-0004833344,Schoolplicht en recht," opricht . Je kan wel",op alle slakken zout," leggen , word je daar",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.13.w.4 p.1.s.13.w.5 p.1.s.13.w.6 p.1.s.13.w.7,"   ","   "
WR-P-E-A-0005619412,Didi," , maar gewoon omdat je",op alle slakken zout," legt en op details doorborduurt",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.15 p.2.s.2.w.16 p.2.s.2.w.17 p.2.s.2.w.18,"   ","   "
WR-P-E-A-0004997393,"Euh, wacht even"," een keuring nodig is waarbij",op alle slakken zout," gelegd wordt . Elk kleinste",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.3.w.21 p.4.s.3.w.22 p.4.s.3.w.23 p.4.s.3.w.24,"   ","   "
WR-P-E-A-0005540164,Scriptie," , ik leg heus niet",op alle slakken zout," , maar hiervan ging ik",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.9 p.1.s.3.w.10 p.1.s.3.w.11 p.1.s.3.w.12,"   ","   "
WR-P-E-A-0004679051,Moeite met de woordkeuze.," beschreven . Misschien leg ik",op alle slakken zout," , maar ik heb gewoon",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.4 p.4.s.1.w.5 p.4.s.1.w.6 p.4.s.1.w.7,"   ","   "
WR-P-E-A-0006013950,"Inderdaad katrien,"," te zeggen : leg niet",op alle slakken zout," , alleen 1x een tong",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.10 p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13,"   ","   "
WR-P-E-A-0005549637,Emancipatiefrustratie," geëmancipeerd is , maar niet",op alle slakken zout," loopt te leggen ) ",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13 p.2.s.1.w.14,"   ","   "
WR-P-E-L-0000000140,Unspecified," ! Thx @LilithVogt pfff niet",op alle slakken zout," leggen ! @muchdutch en dat",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.2645.s.1.w.4 text.1.event.2645.s.1.w.5 text.1.event.2645.s.1.w.6 text.1.event.2645.s.1.w.7,"   ","   "
WR-P-E-L-0000000027,Unspecified," , ik leg niet graag",op alle slakken zout," . deze ziet er bovendien",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.3691.s.1.w.8 text.1.event.3691.s.1.w.9 text.1.event.3691.s.1.w.10 text.1.event.3691.s.1.w.11,"   ","   "
WR-P-E-J-0000032628,Lijst van uitdrukkingen en gezegden V-Z," helemaal voor waarheid aannemen .",Op iedere slak zout," leggen : Aanmerkingen maken op",op ieder slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,evz) N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.68.w.1 p.1.s.68.w.2 p.1.s.68.w.3 p.1.s.68.w.4,"   ","   "
WR-P-E-L-0000000221,Unspecified," van leven #arseenbeesie http://bit.ly/eJuKyp @JuulMartin",op alle slakken zout," leggen . en dan heel",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.3920.s.1.w.2 text.1.event.3920.s.1.w.3 text.1.event.3920.s.1.w.4 text.1.event.3920.s.1.w.5,"   ","   "
WR-P-P-G-0000233723,No title available.," maatregelen , we kunnen niet",op elke slak zout," gaan leggen . Wij hebben",op elk slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,evz) N(soort,ev,basis,zijd,stan) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.18 p.2.s.2.w.19 p.2.s.2.w.20 p.2.s.2.w.21,"   ","   "
WR-P-P-G-0000202203,Ik beken: ik ben onverdraagzaam," ? Gaat hij dan ook",op alle slakken zout," leggen ? Felix van de",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.22.s.8.w.5 p.22.s.8.w.6 p.22.s.8.w.7 p.22.s.8.w.8,"   ","   "
WR-P-P-G-0000102924,Ahold legt nu op alle financiële slakken zout,Ahold legt nu,op alle financiële slakken zout," AMSTERDAM - Ahold moet de",op al financieel slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) ADJ(prenom,basis,met-e,stan) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW ADJ N N,,,,,,,,,,,,,,,,,,,,,,,"    ",head.1.s.1.w.4 head.1.s.1.w.5 head.1.s.1.w.6 head.1.s.1.w.7 head.1.s.1.w.8,"    ","    "
WR-P-P-G-0000224657,Fortis Luxembourg Vie overklast sector levensverzekeringen," de bal wil spelen ,",op alle slakken zout," wil leggen en denkt dat",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.2.w.9 p.7.s.2.w.10 p.7.s.2.w.11 p.7.s.2.w.12,"   ","   "
WR-P-P-H-0000091721,Tot de dood erop volgt," niet tot een zeurpiet die",op iedere slak zout," legt en dat is de",op ieder slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,evz) N(soort,ev,basis,zijd,stan) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.9 p.3.s.2.w.10 p.3.s.2.w.11 p.3.s.2.w.12,"   ","   "
WR-P-E-J-0000032465,Lijst van uitdrukkingen en gezegden P-U," alles voor niks doen slak",Op iedere slak zout," leggen : Aanmerkingen maken op",op ieder slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,evz) N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.87.w.46 p.1.s.87.w.47 p.1.s.87.w.48 p.1.s.87.w.49,"   ","   "
WR-P-P-G-0000002569,Streetwise," stedelijke omgeving . Dus door",op alle slakken zout," te leggen kan de politie",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.3 p.6.s.1.w.4 p.6.s.1.w.5 p.6.s.1.w.6,"   ","   "
WR-P-P-G-0000257151,No title available.," toer opgegaan . Ze hebben",op elke slak zout," gelegd en dan gaat het",op elk slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,evz) N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.7.w.3 p.1.s.7.w.4 p.1.s.7.w.5 p.1.s.7.w.6,"   ","   "
WR-P-P-G-0000221044,Tastenhoye blijft bij zijn standpunt," Zo probeert Vlaams Belang natuurlijk",op alle slakken zout," te leggen . Maar de",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.9.s.2.w.7 p.9.s.2.w.8 p.9.s.2.w.9 p.9.s.2.w.10,"   ","   "
WR-P-P-G-0000221032,"""Vlaams Belang heeft twee gezichten''"," Zo probeert Vlaams Belang natuurlijk",op alle slakken zout," te leggen . Maar de",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.13.s.1.w.6 p.13.s.1.w.7 p.13.s.1.w.8 p.13.s.1.w.9,"   ","   "
WR-P-P-G-0000235569,Amper overlastboetes in Gent," als men wil dat ik",op elke slak zout," leg , dan is dat",op elk slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,evz) N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.4.w.7 p.7.s.4.w.8 p.7.s.4.w.9 p.7.s.4.w.10,"   ","   "
WR-P-P-G-0000623246,"""Deze strijd kan"," "" "" Ik leg niet",op alle slakken zout," . Laatst begon Bert Anciaux",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.35.s.1.w.5 p.35.s.1.w.6 p.35.s.1.w.7 p.35.s.1.w.8,"   ","   "
WR-P-P-G-0000604708,Jozefien Ponseele helpt lokale bedrijven," , want we kunnen niet",op alle slakken zout," leggen . Het is de",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.5.w.18 p.3.s.5.w.19 p.3.s.5.w.20 p.3.s.5.w.21,"   ","   "
WR-P-P-G-0000203132,Na 2006 komt er ook nog 2012," En natuurlijk zal het VB",op alle slakken zout," leggen , maar dan ook",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.10.s.5.w.6 p.10.s.5.w.7 p.10.s.5.w.8 p.10.s.5.w.9,"   ","   "
WR-P-P-G-0000191578,En toch geen oranje ommekeer," parlement legden we niet meer",op alle slakken zout," ; we beperkten ons tot",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.36.s.8.w.9 p.36.s.8.w.10 p.36.s.8.w.11 p.36.s.8.w.12,"   ","   "
WR-P-P-G-0000200575,Filip Van Laecke: 'Ik word niet getraind om Leterme te kopiëren'," positief , hij legt niet",op iedere slak zout," en gedraagt zich niet als",op ieder slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,evz) N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.7.w.9 p.6.s.7.w.10 p.6.s.7.w.11 p.6.s.7.w.12,"   ","   "
WR-P-P-G-0000080308,Wachten op nieuwe schandalen," houden , leggen sinds Enron",op alle slakken zout," . Hun collega Andersen ,",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.4.w.28 p.6.s.4.w.29 p.6.s.4.w.30 p.6.s.4.w.31,"   ","   "
WR-P-P-G-0000261702,De tragiek van een Blokwatcher," veranderen . Mensen die niet",op alle slakken zout," willen leggen , gewoon omdat",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) ADJ(vrij,basis,zonder)",VZ VNW N ADJ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.6.w.4 p.7.s.6.w.5 p.7.s.6.w.6 p.7.s.6.w.7,"   ","   "
WR-P-P-G-0000144219,'Bos moet niet op alle slakken zout leggen',' Bos moet niet,op alle slakken zout," leggen ' Ze haalden tegen",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.5 head.1.s.1.w.6 head.1.s.1.w.7 head.1.s.1.w.8,"   ","   "
WR-P-P-G-0000449565,KRISTIEN HEMMERECHTS «Zo'n ommezwaai is niet correct»," Hemmerechts . Je kan niet",op alle slakken zout," leggen , want dan strandt",op al slak zout,"VZ(init) VNW(onbep,det,stan,prenom,met-e,agr) N(soort,mv,basis) N(soort,ev,basis,onz,stan)",VZ VNW N N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.4 p.2.s.1.w.5 p.2.s.1.w.6 p.2.s.1.w.7,"   ","   "
