docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-A-0000694195,Bosniers en Kroaten rellen na wedstrijd Turkije - Kroatie," Dat ze maar fijn de",sterren van de hemel," gaan spelen in de Aziatische",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.6 p.6.s.1.w.7 p.6.s.1.w.8 p.6.s.1.w.9,"   ","   "
WR-P-E-A-0000694200,Bosniers en Kroaten rellen na wedstrijd Turkije - Kroatie," Dat ze maar fijn de",sterren van de hemel," gaan spelen in de Aziatische",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.6 p.3.s.1.w.7 p.3.s.1.w.8 p.3.s.1.w.9,"   ","   "
WR-P-E-A-0006634062,"Linda, ik begrijp je ook"," elkaar kennen en vrijt de",sterren van de hemel," , liefst een paar keer",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.28 p.1.s.2.w.29 p.1.s.2.w.30 p.1.s.2.w.31,"   ","   "
WR-P-E-A-0006478524,Becca," sjaal en ze speelt de",sterren van de hemel," . Minerva ",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.5.w.30 p.1.s.5.w.31 p.1.s.5.w.32 p.1.s.5.w.33,"   ","   "
WR-P-E-A-0000040123,Chinese organisatoren geven toe dat beelden opening soms getruckeerd waren.," , zong inmiddels wel de",sterren van de hemel," , maar mocht met haar",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.2.w.15 p.8.s.2.w.16 p.8.s.2.w.17 p.8.s.2.w.18,"   ","   "
WR-P-E-A-0000356009,Unspecified," the Abbotts ) spelen de",sterren van de hemel," in deze verpletterende film vol",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.54 p.3.s.2.w.55 p.3.s.2.w.56 p.3.s.2.w.57,"   ","   "
WR-P-P-B-0000000301,Inleiding op het tweede boek makkabeeën," pas nog gemeend had de",sterren van de hemelen," te kunnen grijpen , kon",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.649.s.1.w.10 p.649.s.1.w.11 p.649.s.1.w.12 p.649.s.1.w.13,"   ","   "
WR-P-P-B-0000000328,Inleiding op het evangelie volgens Marcus," , 25 en zullen de",sterren van de hemel," vallen en de hemelse machten",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1117.s.1.w.4 p.1117.s.1.w.5 p.1117.s.1.w.6 p.1117.s.1.w.7,"   ","   "
WR-P-P-B-0000000135,Uitgeteld," waarom zou ik niet de",sterren van de hemel," vrijen nu hij me heeft",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1258.s.5.w.7 p.1258.s.5.w.8 p.1258.s.5.w.9 p.1258.s.5.w.10,"   ","   "
WR-P-P-B-0000000453,1," nog meende dat hij de",sterren van de hemel," kon plukken , te vervoeren",ster van de hemel,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.626.s.1.w.21 p.626.s.1.w.22 p.626.s.1.w.23 p.626.s.1.w.24,"   ","   "
