docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-A-0000432270,Inflatie en rechtvaardigheid," komt , vermits ze het",paard achter de wagen," hangen , beiden : roll",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.35 p.1.s.1.w.36 p.1.s.1.w.37 p.1.s.1.w.38,"   ","   "
WR-P-E-A-0000432308,Inflatie en rechtvaardigheid," vraag . Monetaristen zetten het",paard achter de wagen," . Natuurlijk heeft dit gevolgen",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.1.w.4 p.7.s.1.w.5 p.7.s.1.w.6 p.7.s.1.w.7,"   ","   "
WR-P-E-A-0000514547,Leterme verpletterd di Rupo en PS.," de wagen én met het",paard achter de wagen," . De vrije val van",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.24 p.6.s.1.w.25 p.6.s.1.w.26 p.6.s.1.w.27,"   ","   "
WR-P-E-A-0004327878,Vrouwen en studie," . Dat is helemaal het",paard achter de wagen," spannen . Overigens marijke zullen",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.5 p.1.s.2.w.6 p.1.s.2.w.7 p.1.s.2.w.8,"   ","   "
WR-P-E-A-0000432304,Inflatie en rechtvaardigheid," vraag . Monetaristen zetten het",paard achter de wagen," . Natuurlijk heeft dit gevolgen",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.11.s.1.w.4 p.11.s.1.w.5 p.11.s.1.w.6 p.11.s.1.w.7,"   ","   "
WR-P-E-A-0000514543,Leterme verpletterd di Rupo en PS.," de wagen én met het",paard achter de wagen," . De vrije val van",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.24 p.6.s.1.w.25 p.6.s.1.w.26 p.6.s.1.w.27,"   ","   "
WR-P-E-A-0004309557,Paard achter de wagen,,Paard achter de wagen," Het beeld dat toch uit",Paard achter de wagen,"SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",SPEC VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.1 head.1.s.1.w.2 head.1.s.1.w.3 head.1.s.1.w.4,"   ","   "
WR-P-E-A-0004309557,Paard achter de wagen," op die manier niet het",paard achter de wagen," spannen . Want hoewel de",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.15 p.2.s.1.w.16 p.2.s.1.w.17 p.2.s.1.w.18,"   ","   "
WR-P-E-A-0000432264,Inflatie en rechtvaardigheid," komt , vermits ze het",paard achter de wagen," hangen , beiden : roll",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.35 p.4.s.1.w.36 p.4.s.1.w.37 p.4.s.1.w.38,"   ","   "
WR-P-E-A-0000514539,Leterme verpletterd di Rupo en PS.," de wagen én met het",paard achter de wagen," . De vrije val van",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.1.w.24 p.7.s.1.w.25 p.7.s.1.w.26 p.7.s.1.w.27,"   ","   "
WR-P-E-L-0000000270,Unspecified," ! geniet ervan ! over",paard achter de wagen," spannen gesproken : http://www.vosabb.nl/werkgevers-in-onderwijs/actueel/nieuws/item/artikel/16148/1 /",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.150.s.1.w.2 text.1.event.150.s.1.w.3 text.1.event.150.s.1.w.4 text.1.event.150.s.1.w.5,"   ","   "
WR-P-E-L-0000000561,Unspecified," vluchten naar straatsburg . Da's",paard achter de wagen," . Gewoon stoppen met straatsburg",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.2409.s.2.w.2 text.1.event.2409.s.2.w.3 text.1.event.2409.s.2.w.4 text.1.event.2409.s.2.w.5,"   ","   "
WR-P-E-L-0000000067,Unspecified," je tweet . @Ch1po het",paard achter de wagen," spannen en heel verontwaardigd doen",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.3773.s.1.w.3 text.1.event.3773.s.1.w.4 text.1.event.3773.s.1.w.5 text.1.event.3773.s.1.w.6,"   ","   "
WR-P-E-L-0000000018,Unspecified," in de publiciteit blijft .",Paard achter de wagen," spannen . Doe 's niet",Paard achter de wagen,"SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",SPEC VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.858.s.4.w.1 text.1.event.858.s.4.w.2 text.1.event.858.s.4.w.3 text.1.event.858.s.4.w.4,"   ","   "
WR-P-P-G-0000074113,Paard achter de wagen,,Paard achter de wagen," Een oude journalistieke wijsheid wil",Paard achter de wagen,"SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",SPEC VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.1 head.1.s.1.w.2 head.1.s.1.w.3 head.1.s.1.w.4,"   ","   "
WR-P-P-G-0000074113,Paard achter de wagen," indringend gewaarschuwd om niet het",paard achter de wagen," te spannen . Bij de",paard achter de wagen,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.15 p.2.s.2.w.16 p.2.s.2.w.17 p.2.s.2.w.18,"   ","   "
