docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-A-0004462375,Visualisatie2," "" . Waarom niet de",koe bij de hoorns," gepakt , en het probleem",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.4 p.3.s.1.w.5 p.3.s.1.w.6 p.3.s.1.w.7,"   ","   "
WR-P-E-G-0000004443,Subtitles for HLZHEI - Dierendokters (108)," dagen later moet Mike de",koeien bij de hoorns," vatten . Eerst verdooft hij",koe bij de hoorn,"N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.33.s.1.w.8 p.33.s.1.w.9 p.33.s.1.w.10 p.33.s.1.w.11,"   ","   "
WR-P-E-A-0000848497,Eindelijk: voorstel tot rookverbod in huiskamer waar kinderen zijn," regering . Laten we de",koe bij de hoorns," nemen : - Middelen die",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,dim)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.4 p.1.s.2.w.5 p.1.s.2.w.6 p.1.s.2.w.7,"   ","   "
WR-P-P-B-0000000113,Waar het de tijd aan ontbreekt," . In plaats van de",koe bij de hoorns," te vatten hebben we onze",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2285.s.3.w.5 p.2285.s.3.w.6 p.2285.s.3.w.7 p.2285.s.3.w.8,"   ","   "
WR-P-E-L-0000000577,Unspecified," Verheijen : "" wij vatten",koe bij de hoorns," , terwijl socialisten nog altijd",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.2593.s.1.w.11 text.1.event.2593.s.1.w.12 text.1.event.2593.s.1.w.13 text.1.event.2593.s.1.w.14,"   ","   "
WR-P-P-B-0000000105,Waarom mannen een bitch trouwen," worden en ze vatte de",koe bij de hoorns," . Ik kreeg respect voor",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.879.s.7.w.10 p.879.s.7.w.11 p.879.s.7.w.12 p.879.s.7.w.13,"   ","   "
WR-P-P-B-0000000064,Het 'Circus Kruls'," Zaken , zelf maar de",koe bij de hoorns," had gevat . Vertegenwoordigers van",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1524.s.10.w.46 p.1524.s.10.w.47 p.1524.s.10.w.48 p.1524.s.10.w.49,"   ","   "
WR-P-P-B-0000000158,De opera van de kaartenmaker," vatten . ' ' De",koe bij de hoorns," , bedoel je zeker ,",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.972.s.1.w.3 p.972.s.1.w.4 p.972.s.1.w.5 p.972.s.1.w.6,"   ","   "
WR-P-P-H-0000005952,DE KOE BIJ DE HOORNS," de Britse premier pakken de",koe bij de hoorns," . Ze vinden dat de",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.4.w.9 p.3.s.4.w.10 p.3.s.4.w.11 p.3.s.4.w.12,"   ","   "
WR-P-P-H-0000038266,Vlaanderen laat mij koud," jaar of tien geleden de",koe bij de hoorns," gevat . De ontwikkelingsintercommunale heeft",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.5.w.11 p.7.s.5.w.12 p.7.s.5.w.13 p.7.s.5.w.14,"   ","   "
WR-P-P-H-0000146266,Constante drukverhoging put medewerkers uit -- Stevent uw bedrijf af op een burn-out ?," , Jürgen Dormann , de",koe bij de hoorns," vatte en een nieuwe bedrijfscultuur",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.7.w.16 p.6.s.7.w.17 p.6.s.7.w.18 p.6.s.7.w.19,"   ","   "
WR-P-P-H-0000143342,HR-BELEID FOCUST OP FLEXIBILITEIT EN TALENTMANAGEMENT -- KBC werkt niet meer van 9 tot 5," Bij KBC vatten ze de",koe bij de hoorns," . "" Uitzoeken wie de",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.1.w.6 p.7.s.1.w.7 p.7.s.1.w.8 p.7.s.1.w.9,"   ","   "
WR-P-P-H-0000141735,LOUIS AMORY: VAN HOGERE STRATEGISCHE SFEREN NAAR DE AARDSE BOUWSECTOR -- Bouwen aan vertrouwen," consultant vatte Louis Amory de",koe bij de hoorns," . "" Ik heb elk",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.11 p.5.s.1.w.12 p.5.s.1.w.13 p.5.s.1.w.14,"   ","   "
WR-P-P-G-0000324015,«Hazelstraat moet properder»," en de buurtbeheerders hebben de",koe bij de hoorns," gevat door gisteren een ludieke",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.8 p.5.s.2.w.9 p.5.s.2.w.10 p.5.s.2.w.11,"   ","   "
WR-P-P-G-0000201547,Politiek en het persoonlijk geluk," groeien . Ik pakte de",koe bij de hoorns," . Ik moest weten wat",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.4.w.4 p.7.s.4.w.5 p.7.s.4.w.6 p.7.s.4.w.7,"   ","   "
WR-P-P-G-0000463524,Artikel zonder titel," ik dat politici inderdaad de",koe bij de hoorns," moeten vatten ( DND .",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,dim)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.8.w.8 p.2.s.8.w.9 p.2.s.8.w.10 p.2.s.8.w.11,"   ","   "
WR-P-P-G-0000427431,Korte berichten uit de regio Oost-Vlaanderen," ik nou net ' de",koe bij de hoorns," vatten ' ! ! -",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.8 p.4.s.1.w.9 p.4.s.1.w.10 p.4.s.1.w.11,"   ","   "
WR-P-P-G-0000001859,Koe met hoorns," Het alombekende spreekwoord ' De",koe bij de hoorns," vatten ' had bij de",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.6 p.2.s.4.w.7 p.2.s.4.w.8 p.2.s.4.w.9,"   ","   "
WR-P-P-I-0000000372,Aansprakelijkheid voor producten met gebreken," oordeel dat de Commissie de",koe bij de hoorns," had moeten vatten op het",koe bij de hoorn,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.23.s.2.w.9 p.23.s.2.w.10 p.23.s.2.w.11 p.23.s.2.w.12,"   ","   "
