docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000007811,Subtitles for Thuis 1748," aanpakken gelijk een vent met",haar op zijn tanden," .. .. met ballen aan",haar op zijn tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.404.s.1.w.9 p.404.s.1.w.10 p.404.s.1.w.11 p.404.s.1.w.12,"   ","   "
WR-P-E-C-0000012701,Een taak voor de minister van ICT," bewijst de EU dat zij",haar op de tanden," heeft , en zich niet",haar op de tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VNW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.34 p.5.s.1.w.35 p.5.s.1.w.36 p.5.s.1.w.37,"   ","   "
WR-P-E-G-0000003814,Subtitles for Thuis 1386," Ik dacht dat je meer",haar op je tanden," had . Heeft daar niks",haar op je tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.100.s.1.w.18 p.100.s.1.w.19 p.100.s.1.w.20 p.100.s.1.w.21,"   ","   "
WR-P-E-G-0000010531,Half past dead," . Bontani boy krijg je",haar op je tanden," . Wat nu . Leg",haar op je tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.571.s.1.w.5 p.571.s.1.w.6 p.571.s.1.w.7 p.571.s.1.w.8,"   ","   "
WR-P-E-G-0000006885,Subtitles for Thuis 1678," te lachen . Kweek liever",haar op je tanden," om tegen Zosiane te zeveren",haar op je tand,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,mv,basis)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.127.s.1.w.3 p.127.s.1.w.4 p.127.s.1.w.5 p.127.s.1.w.6,"   ","   "
WR-P-E-G-0000010947,What women want," ben 't ' secreet met",haar op d'r tanden," ' van de reclamewereld .",haar op haar tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,red,3,getal,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.824.s.2.w.7 p.824.s.2.w.8 p.824.s.2.w.9 p.824.s.2.w.10,"   ","   "
WR-P-E-G-0000000865,Subtitles for Thuis 1253," bent . Een vrouw met",haar op haar tanden," . Hahahaha . Hahahaha !",haar op haar tand,"VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.442.s.1.w.4 p.442.s.1.w.5 p.442.s.1.w.6 p.442.s.1.w.7,"   ","   "
WR-P-E-G-0000002659,Subtitles for Histories - Jean Gol (5/4/01)," een minister van Justitie met",haar op de tanden," . Hij had het ook",haar op de tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VNW VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.1.w.20 p.7.s.1.w.21 p.7.s.1.w.22 p.7.s.1.w.23,"   ","   "
WR-P-E-G-0000004239,Subtitles for FC De Kampioenen (108) - Bertha," . Laat zien dat je",haar op je tanden," hebt . Je hebt gelijk",haar op je tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.418.s.1.w.5 p.418.s.1.w.6 p.418.s.1.w.7 p.418.s.1.w.8,"   ","   "
WR-P-E-A-0000851014,Dozentelling," vredelievendste mensen met te weinig",haar op hun tanden," , die niet in staat",haar op hun tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.12 p.3.s.1.w.13 p.3.s.1.w.14 p.3.s.1.w.15,"   ","   "
WR-P-E-A-0000570878,Australiërs met haar op hun tanden,Australiërs met,haar op hun tanden," en zin dat dat heeft",haar op hun tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.3 head.1.s.1.w.4 head.1.s.1.w.5 head.1.s.1.w.6,"   ","   "
WR-P-E-A-0000200193,Unspecified," Niet verstandig voor mannen met",haar op hun tanden," lijkt me[ / quote ]",haar op hun tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.6 p.2.s.1.w.7 p.2.s.1.w.8 p.2.s.1.w.9,"   ","   "
WR-P-E-A-0000570934,Australiërs met haar op hun tanden,Australiërs met,haar op hun tanden," Hm , ik weet ook",haar op hun tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.3 head.1.s.1.w.4 head.1.s.1.w.5 head.1.s.1.w.6,"   ","   "
WR-P-E-A-0000208334,Unspecified," , gelijk ze zeggen.lol Of",haar op hun tanden," . ",haar op hun tand,"VNW(pers,pron,obl,vol,3,getal,fem) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,mv,basis)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.2 p.6.s.1.w.3 p.6.s.1.w.4 p.6.s.1.w.5,"   ","   "
