docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-C-0000010426,Kouleur FM (25)," liever dat nog dan het",bord voor zijn kop," van de zakenman want daar",bord voor zijn kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.38.w.7 p.1.s.38.w.8 p.1.s.38.w.9 p.1.s.38.w.10,"   ","   "
WR-P-E-A-0000411370,Oost-Vlaanderen verwerpt hoofddoekenverbod.," , en niet met een",bord voor hun kop," en een uniforma aan hun",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.21 p.5.s.2.w.22 p.5.s.2.w.23 p.5.s.2.w.24,"   ","   "
WR-P-E-A-0000607181,De Islam: een gevaarlijke sekte!," plaatsvindt , je een stevig",bord voor je kop," hebt . Als je ontkent",bord voor je kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.19 p.4.s.1.w.20 p.4.s.1.w.21 p.4.s.1.w.22,"   ","   "
WR-P-E-G-0000011027,Just married," Soms heb ik echt een",bord voor mijn kop," . Het spijt me .",bord voor mijn kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.941.s.1.w.6 p.941.s.1.w.7 p.941.s.1.w.8 p.941.s.1.w.9,"   ","   "
WR-P-E-G-0000010404,Goldeneye," Hij heeft wel een enorm",bord voor z'n kop," . Co?rdinaten ? Het doelwit",bord voor zijn kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.766.s.2.w.6 p.766.s.2.w.7 p.766.s.2.w.8 p.766.s.2.w.9,"   ","   "
WR-P-E-A-0000645550,Het verzet tegen het verdrag van Lissabon komt op gang," , behalve enkelen met een",bord voor hun kop," . Mis ; het vertrouwen",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.14 p.3.s.2.w.15 p.3.s.2.w.16 p.3.s.2.w.17,"   ","   "
WR-P-E-A-0000553533,film Schism zet Wilders en Bijbel in hun blootje," eigen schuld ! Van een",bord voor je kop," ga je niet dood ;",bord voor je kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.3 p.2.s.1.w.4 p.2.s.1.w.5 p.2.s.1.w.6,"   ","   "
WR-P-E-A-0000681331,De toekomst van Europa," dat nog , dan het",bord voor zijn kop," van de euroscepticus . Het",bord voor zijn kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.8 p.1.s.2.w.9 p.1.s.2.w.10 p.1.s.2.w.11,"   ","   "
WR-P-E-A-0000681328,De toekomst van Europa," dat nog , dan het",bord voor zijn kop," van de euroscepticus . Het",bord voor zijn kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.3.w.8 p.2.s.3.w.9 p.2.s.3.w.10 p.2.s.3.w.11,"   ","   "
WR-P-E-A-0000645549,Het verzet tegen het verdrag van Lissabon komt op gang," , behalve enkelen met een",bord voor hun kop," . ",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.2.w.14 p.8.s.2.w.15 p.8.s.2.w.16 p.8.s.2.w.17,"   ","   "
WR-P-E-A-0000411375,Oost-Vlaanderen verwerpt hoofddoekenverbod.," , en niet met een",bord voor hun kop," en een uniforma aan hun",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.2.w.21 p.4.s.2.w.22 p.4.s.2.w.23 p.4.s.2.w.24,"   ","   "
WR-P-E-A-0000411264,Oost-Vlaanderen verwerpt hoofddoekenverbod.," , en niet met een",bord voor hun kop," en een uniforma aan hun",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.21 p.5.s.2.w.22 p.5.s.2.w.23 p.5.s.2.w.24,"   ","   "
WR-P-E-A-0000607183,De Islam: een gevaarlijke sekte!," plaatsvindt , je een stevig",bord voor je kop," hebt . Als je ontkent",bord voor je kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.19 p.3.s.1.w.20 p.3.s.1.w.21 p.3.s.1.w.22,"   ","   "
WR-P-E-A-0004261113,Het heft in handen nemen?," ! Zulke mensen hebben een",bord voor hun kop," maar intussen beperken ze jouw",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.3.w.5 p.3.s.3.w.6 p.3.s.3.w.7 p.3.s.3.w.8,"   ","   "
WR-P-E-A-0000411431,Oost-Vlaanderen verwerpt hoofddoekenverbod.," , en niet met een",bord voor hun kop," en een uniforma aan hun",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.21 p.5.s.2.w.22 p.5.s.2.w.23 p.5.s.2.w.24,"   ","   "
WR-P-E-A-0004224043,"Niets moet, kies voor jezelf, nee zeggen"," en heeft een ontzettend groot",bord voor haar kop," . Het is belangrijk dat",bord voor haar kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.20 p.1.s.1.w.21 p.1.s.1.w.22 p.1.s.1.w.23,"   ","   "
WR-P-E-A-0000411263,Oost-Vlaanderen verwerpt hoofddoekenverbod.," , en niet met een",bord voor hun kop," en een uniforma aan hun",bord voor hun kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.21 p.5.s.2.w.22 p.5.s.2.w.23 p.5.s.2.w.24,"   ","   "
WR-P-E-A-0004934756,Interessant!," of heb ik ook een",bord voor mijn kop," : - ) ) .",bord voor mijn kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.45 p.1.s.2.w.46 p.1.s.2.w.47 p.1.s.2.w.48,"   ","   "
WR-P-E-L-0000000246,Unspecified," ; & lt ; hoezo",bord voor je kop," ?? Jiskefet veel te geniaal",bord voor je kop,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.649.s.1.w.17 text.1.event.649.s.1.w.18 text.1.event.649.s.1.w.19 text.1.event.649.s.1.w.20,"   ","   "
