Een	203	516910	71.4086
In	203	517113	71.4367
Met	203	517316	71.4647
Me	202	517518	71.4926
e	201	517719	71.5204
Hij	200	517919	71.548
mss	200	518119	71.5757
wilde	198	518317	71.603
Heej	197	518514	71.6302
Leuk	197	518711	71.6574
Nou	197	518908	71.6847
geven	197	519105	71.7119
mama	197	519302	71.7391
woensdag	197	519499	71.7663
kun	196	519695	71.7934
toe	196	519891	71.8204
Wanneer	195	520086	71.8474
Anders	194	520280	71.8742
Tilburg	194	520474	71.901
man	194	520668	71.9278
achter	193	520861	71.9545
liggen	193	521054	71.9811
fiets	192	521246	72.0076
reis	192	521438	72.0342
telefoon	192	521630	72.0607
mooie	191	521821	72.0871
be	190	522011	72.1133
dingen	190	522201	72.1396
mensen	189	522390	72.1657
blij	188	522578	72.1916
dagen	188	522766	72.2176
kusje	188	522954	72.2436
slaap	188	523142	72.2696
super	188	523330	72.2955
paar	187	523517	72.3214
buiten	186	523703	72.3471
alle	185	523888	72.3726
Doe	184	524072	72.398
dinsdag	183	524255	72.4233
i	183	524438	72.4486
wilt	183	524621	72.4739
*	182	524803	72.499
Hé	182	524985	72.5242
zullen	182	525167	72.5493
'm	181	525348	72.5743
Van	181	525529	72.5993
onderweg	181	525710	72.6243
Anke	180	525890	72.6492
onze	180	526070	72.674
uni	180	526250	72.6989
gefeliciteerd	179	526429	72.7236
nummer	179	526608	72.7484
on	179	526787	72.7731
rustig	179	526966	72.7978
Oke	178	527144	72.8224
meenemen	178	527322	72.847
moe	178	527500	72.8716
ouders	178	527678	72.8962
afspreken	177	527855	72.9206
blijven	177	528032	72.9451
proberen	177	528209	72.9695
wie	177	528386	72.994
Mooi	176	528562	73.0183
benieuwd	176	528738	73.0426
genoeg	176	528914	73.0669
mis	176	529090	73.0912
spreken	176	529266	73.1156
waren	176	529442	73.1399
Heel	175	529617	73.1641
iemand	175	529792	73.1882
lieveke	175	529967	73.2124
tussen	175	530142	73.2366
vond	175	530317	73.2608
Geniet	174	530491	73.2848
inderdaad	174	530665	73.3088
ist	173	530838	73.3327
kon	173	531011	73.3566
Zin	172	531183	73.3804
rijden	172	531355	73.4041
vinden	172	531527	73.4279
my	171	531698	73.4515
euro	170	531868	73.475
sturen	169	532037	73.4984
uurtje	169	532206	73.5217
elkaar	168	532374	73.5449
jammer	168	532542	73.5681
volgens	168	532710	73.5913
kopen	167	532877	73.6144
ligt	167	533044	73.6375
lijkt	167	533211	73.6605
Tis	166	533377	73.6835
minuten	166	533543	73.7064
Kga	165	533708	73.7292
Mis	165	533873	73.752
toevallig	165	534038	73.7748
gebeld	164	534202	73.7974
gegaan	164	534366	73.8201
kwart	164	534530	73.8428
neem	164	534694	73.8654
Hopelijk	163	534857	73.8879
nemen	163	535020	73.9104
11	162	535182	73.9328
lopen	162	535344	73.9552
Oei	161	535505	73.9774
Oké	161	535666	73.9997
open	161	535827	74.0219
plannen	161	535988	74.0442
Bij	159	536147	74.0661
Kun	159	536306	74.0881
Wiel	159	536465	74.1101
gij	159	536624	74.132
meisje	159	536783	74.154
eet	158	536941	74.1758
gelukkig	158	537099	74.1977
geval	158	537257	74.2195
horen	158	537415	74.2413
p	158	537573	74.2631
precies	158	537731	74.285
via	158	537889	74.3068
zat	158	538047	74.3286
denken	157	538204	74.3503
zonder	157	538361	74.372
feestje	156	538517	74.3935
gevonden	156	538673	74.4151
koffie	156	538829	74.4366
toen	156	538985	74.4582
Hallo	155	539140	74.4796
Jaro	155	539295	74.501
iig	155	539450	74.5224
15	154	539604	74.5437
goede	154	539758	74.565
Fijn	153	539911	74.5861
rest	153	540064	74.6073
zo'n	153	540217	74.6284
Love	152	540369	74.6494
Super	152	540521	74.6704
Gaat	151	540672	74.6912
Ook	150	540822	74.712
lukt	150	540972	74.7327
mam	150	541122	74.7534
knuffels	149	541271	74.774
<TIME>	148	541419	74.7944
Paul	148	541567	74.8149
gehoord	148	541715	74.8353
kijk	148	541863	74.8558
nooit	148	542011	74.8762
Redczus	147	542158	74.8965
vertrekken	147	542305	74.9168
Gefeliciteerd	145	542450	74.9369
Prima	145	542595	74.9569
Voor	145	542740	74.9769
es	145	542885	74.997
it	145	543030	75.017
zelfs	144	543174	75.0369
Slaapwel	143	543317	75.0566
Yes	143	543460	75.0764
film	143	543603	75.0961
know	143	543746	75.1159
les	143	543889	75.1357
Bel	142	544031	75.1553
den	142	544173	75.1749
gent	142	544315	75.1945
k	142	544457	75.2141
ongeveer	142	544599	75.2337
's	141	544740	75.2532
nou	141	544881	75.2727
Net	140	545021	75.292
Op	140	545161	75.3114
gehaald	140	545301	75.3307
gekregen	140	545441	75.3501
Echt	139	545580	75.3693
gister	138	545718	75.3883
Das	137	545855	75.4073
geld	137	545992	75.4262
gemaakt	137	546129	75.4451
foto's	136	546265	75.4639
goe	136	546401	75.4827
goeie	136	546537	75.5015
sta	136	546673	75.5203
18	135	546808	75.5389
kheb	135	546943	75.5576
middag	135	547078	75.5762
papa	135	547213	75.5949
uw	135	547348	75.6135
waarschijnlijk	135	547483	75.6322
Lief	134	547617	75.6507
zag	134	547751	75.6692
zei	134	547885	75.6877
Ma	133	548018	75.7061
lieve	132	548150	75.7243
richting	132	548282	75.7425
Jammer	131	548413	75.7606
Kben	131	548544	75.7787
Om	131	548675	75.7968
Vele	129	548804	75.8146
iedereen	129	548933	75.8325
direct	128	549061	75.8501
enzo	128	549189	75.8678
kga	128	549317	75.8855
minder	128	549445	75.9032
nieuws	127	549572	75.9207
vnvnd	127	549699	75.9383
:-P	126	549825	75.9557
Dank	126	549951	75.9731
Gelukkig	126	550077	75.9905
beginnen	126	550203	76.0079
eerder	126	550329	76.0253
alvast	125	550454	76.0426
dak	125	550579	76.0599
gestuurd	125	550704	76.0771
harte	125	550829	76.0944
houden	125	550954	76.1117
ophalen	125	551079	76.1289
school	125	551204	76.1462
Thanks	123	551327	76.1632
are	123	551450	76.1802
gelukt	123	551573	76.1972
begint	122	551695	76.214
kant	122	551817	76.2309
ng	122	551939	76.2477
pakken	122	552061	76.2646
weinig	122	552183	76.2814
Kheb	121	552304	76.2982
bericht	121	552425	76.3149
haha	121	552546	76.3316
hopelijk	121	552667	76.3483
liever	121	552788	76.365
sowieso	121	552909	76.3817
der	120	553029	76.3983
koken	120	553149	76.4149
onder	120	553269	76.4315
there	120	553389	76.448
with	120	553509	76.4646
Jan	119	553628	76.4811
afgesproken	119	553747	76.4975
deur	119	553866	76.5139
ll	119	553985	76.5304
that	119	554104	76.5468
zich	119	554223	76.5633
+	118	554341	76.5796
gezegd	118	554459	76.5959
going	118	554577	76.6122
sebiet	118	554695	76.6285
ziek	118	554813	76.6448
Jep	117	554930	76.6609
Maartje	117	555047	76.6771
Vandaag	117	555164	76.6932
fijne	117	555281	76.7094
groeten	117	555398	76.7256
leren	117	555515	76.7417
vooral	117	555632	76.7579
blijf	116	555748	76.7739
kwam	116	555864	76.7899
per	116	555980	76.806
slecht	116	556096	76.822
Merci	115	556211	76.8379
internet	115	556326	76.8538
klein	115	556441	76.8697
lieverd	115	556556	76.8855
oké	115	556671	76.9014
orde	115	556786	76.9173
Hi	113	556899	76.9329
M	113	557012	76.9485
blijkbaar	113	557125	76.9641
helpen	113	557238	76.9798
zon	113	557351	76.9954
ervan	112	557463	77.0108
have	112	557575	77.0263
maakt	112	557687	77.0418
moeilijk	112	557799	77.0573
s	112	557911	77.0727
weken	112	558023	77.0882
binnenkort	111	558134	77.1035
kamer	111	558245	77.1189
no	111	558356	77.1342
vannacht	111	558467	77.1495
zoeken	111	558578	77.1649
blijft	110	558688	77.1801
heerlijk	110	558798	77.1953
mogen	110	558908	77.2105
normaal	110	559018	77.2257
Hoop	109	559127	77.2407
Kunnen	109	559236	77.2558
krijg	109	559345	77.2708
meteen	109	559454	77.2859
naast	109	559563	77.3009
voel	109	559672	77.316
zetten	109	559781	77.3311
Dankje	108	559889	77.346
Jan.	108	559997	77.3609
gegeten	108	560105	77.3758
now	108	560213	77.3907
vol	108	560321	77.4057
17	107	560428	77.4204
Hebben	107	560535	77.4352
Nijmegen	107	560642	77.45
ben.	107	560749	77.4648
gekocht	107	560856	77.4796
ontzettend	107	560963	77.4943
smsen	107	561070	77.5091
vertrek	107	561177	77.5239
zegt	107	561284	77.5387
Hihi	106	561390	77.5533
geworden	106	561496	77.568
tentamen	106	561602	77.5826
d	105	561707	77.5971
Gaan	104	561811	77.6115
by	104	561915	77.6259
gemist	104	562019	77.6402
hadden	104	562123	77.6546
hard	104	562227	77.669
juist	104	562331	77.6833
studeren	104	562435	77.6977
vanuit	104	562539	77.7121
verwacht	104	562643	77.7264
vraag	104	562747	77.7408
zyn	104	562851	77.7552
college	103	562954	77.7694
do	103	563057	77.7836
krijgen	103	563160	77.7979
maak	103	563263	77.8121
?!	102	563365	77.8262
Xxxx	102	563467	77.8403
Zeg	102	563569	77.8544
geleden	102	563671	77.8684
gn	102	563773	77.8825
heen	102	563875	77.8966
Komt	101	563976	77.9106
Mag	101	564077	77.9245
bier	101	564178	77.9385
just	101	564279	77.9524
persoon	101	564380	77.9664
v	101	564481	77.9803
zoveel	101	564582	77.9943
Daar	100	564682	78.0081
Hvj	100	564782	78.0219
Jullie	100	564882	78.0357
Maaike	100	564982	78.0496
afspraak	100	565082	78.0634
dagje	100	565182	78.0772
geniet	100	565282	78.091
ne	100	565382	78.1048
valt	100	565482	78.1186
Hai	99	565581	78.1323
Niek	99	565680	78.146
kaartje	99	565779	78.1597
mogelijk	99	565878	78.1733
ziet	99	565977	78.187
19	98	566075	78.2005
Fijne	98	566173	78.2141
Groet	98	566271	78.2276
adres	98	566369	78.2412
begin	98	566467	78.2547
beste	98	566565	78.2682
erbij	98	566663	78.2818
waarom	98	566761	78.2953
gelijk	97	566858	78.3087
koen	97	566955	78.3221
last	97	567052	78.3355
morgenavond	97	567149	78.3489
grote	96	567245	78.3622
z'n	96	567341	78.3754
Hm	95	567436	78.3886
boodschappen	95	567531	78.4017
warm	95	567626	78.4148
14	94	567720	78.4278
Volgens	94	567814	78.4408
You	94	567908	78.4538
biertje	94	568002	78.4668
eraan	94	568096	78.4797
geloof	94	568190	78.4927
james	94	568284	78.5057
smsje	94	568378	78.5187
spelen	94	568472	78.5317
Verder	93	568565	78.5445
gsm	93	568658	78.5574
mailtje	93	568751	78.5702
Dankjewel	92	568843	78.5829
Volgende	92	568935	78.5956
klinkt	92	569027	78.6084
lig	92	569119	78.6211
vertraging	92	569211	78.6338
A	91	569302	78.6463
Bart	91	569393	78.6589
Zullen	91	569484	78.6715
genieten	91	569575	78.6841
P	90	569665	78.6965
Smakelijk	90	569755	78.7089
ermee	90	569845	78.7214
gekeken	90	569935	78.7338
late	90	570025	78.7462
leven	90	570115	78.7587
your	90	570205	78.7711
Beetje	89	570294	78.7834
Ciao	89	570383	78.7957
Erik	89	570472	78.808
Hej	89	570561	78.8203
Joost	89	570650	78.8326
Straks	89	570739	78.8449
afgelopen	89	570828	78.8572
liefste	89	570917	78.8694
loop	89	571006	78.8817
sporten	89	571095	78.894
veilig	89	571184	78.9063
ver	89	571273	78.9186
zorgen	89	571362	78.9309
??	88	571450	78.9431
Breda	88	571538	78.9552
Waarom	88	571626	78.9674
go	88	571714	78.9795
lezen	88	571802	78.9917
re	88	571890	79.0039
zoals	88	571978	79.016
extra	87	572065	79.028
feest	87	572152	79.0401
fietsen	87	572239	79.0521
love	87	572326	79.0641
welkom	87	572413	79.0761
zouden	87	572500	79.0881
dank	86	572586	79.1
moment	86	572672	79.1119
wou	86	572758	79.1238
aangekomen	85	572843	79.1355
boek	85	572928	79.1473
flink	85	573013	79.159
gek	85	573098	79.1707
hoorde	85	573183	79.1825
not	85	573268	79.1942
vindt	85	573353	79.206
:o	84	573437	79.2176
al.	84	573521	79.2292
kwijt	84	573605	79.2408
stuur	84	573689	79.2524
vorige	84	573773	79.264
€	84	573857	79.2756
@	83	573940	79.2871
Eindhoven	83	574023	79.2985
gesprek	83	574106	79.31
mocht	83	574189	79.3215
oma	83	574272	79.3329
time	83	574355	79.3444
too	83	574438	79.3559
wist	83	574521	79.3673
:-D	82	574603	79.3787
Goeie	82	574685	79.39
Utrecht	82	574767	79.4013
handig	82	574849	79.4126
kzal	82	574931	79.424
stuk	82	575013	79.4353
vnv	82	575095	79.4466
So	81	575176	79.4578
Yo	81	575257	79.469
elk	81	575338	79.4802
leeg	81	575419	79.4914
redelijk	81	575500	79.5026
stond	81	575581	79.5138
vergadering	81	575662	79.5249
werkt	81	575743	79.5361
Kzal	80	575823	79.5472
bedoel	80	575903	79.5582
gekomen	80	575983	79.5693
hoeft	80	576063	79.5803
inmiddels	80	576143	79.5914
lastig	80	576223	79.6024
nacht	80	576303	79.6135
pa	80	576383	79.6245
reactie	80	576463	79.6356
rij	80	576543	79.6467
drie	79	576622	79.6576
mailen	79	576701	79.6685
nieuw	79	576780	79.6794
welke	79	576859	79.6903
zeer	79	576938	79.7012
zij	79	577017	79.7121
Gezellig	78	577095	79.7229
Over	78	577173	79.7337
Toch	78	577251	79.7445
XXX	78	577329	79.7552
gebruiken	78	577407	79.766
hun	78	577485	79.7768
r	78	577563	79.7876
tv	78	577641	79.7983
up	78	577719	79.8091
Goedemorgen	77	577796	79.8197
Kijk	77	577873	79.8304
Kussie	77	577950	79.841
Sterkte	77	578027	79.8517
avonds	77	578104	79.8623
ieder	77	578181	79.8729
mr	77	578258	79.8836
Dit	76	578334	79.8941
Rond	76	578410	79.9046
Vond	76	578486	79.9151
bieb	76	578562	79.9256
dokter	76	578638	79.9361
enkel	76	578714	79.9466
fun	76	578790	79.9571
ke	76	578866	79.9676
liefs	76	578942	79.9781
so	76	579018	79.9886
voetbal	76	579094	79.9991
13	75	579169	80.0094
D	75	579244	80.0198
Finn	75	579319	80.0301
Gelukkige	75	579394	80.0405
Goeiemorgen	75	579469	80.0509
Ow	75	579544	80.0612
hoi	75	579619	80.0716
int	75	579694	80.0819
langskomen	75	579769	80.0923
scriptie	75	579844	80.1027
tonight	75	579919	80.113
No	74	579993	80.1233
U	74	580067	80.1335
Zeker	74	580141	80.1437
kben	74	580215	80.1539
kleine	74	580289	80.1641
kreeg	74	580363	80.1744
plaats	74	580437	80.1846
studie	74	580511	80.1948
tof	74	580585	80.205
word	74	580659	80.2153
25	73	580732	80.2253
40	73	580805	80.2354
Eet	73	580878	80.2455
brengen	73	580951	80.2556
ding	73	581024	80.2657
foto	73	581097	80.2758
ineens	73	581170	80.2859
knuffel	73	581243	80.2959
laptop	73	581316	80.306
moeder	73	581389	80.3161
niemand	73	581462	80.3262
één	73	581535	80.3363
Ge	72	581607	80.3462
Maak	72	581679	80.3562
berichtje	72	581751	80.3661
erop	72	581823	80.3761
lunch	72	581895	80.386
nogal	72	581967	80.396
party	72	582039	80.4059
regelen	72	582111	80.4158
teveel	72	582183	80.4258
vet	72	582255	80.4357
zoen	72	582327	80.4457
zus	72	582399	80.4556
Wie	71	582470	80.4654
bank	71	582541	80.4752
bedje	71	582612	80.4851
eindelijk	71	582683	80.4949
geregeld	71	582754	80.5047
kut	71	582825	80.5145
vanmorgen	71	582896	80.5243
Greetz	70	582966	80.534
vieren	70	583036	80.5436
vroeger	70	583106	80.5533
'n	69	583175	80.5628
Da	69	583244	80.5724
Koen	69	583313	80.5819
The	69	583382	80.5914
boven	69	583451	80.601
home	69	583520	80.6105
leuven	69	583589	80.62
nice	69	583658	80.6296
raar	69	583727	80.6391
vrienden	69	583796	80.6486
:s	68	583864	80.658
Alleen	68	583932	80.6674
Lig	68	584000	80.6768
Nope	68	584068	80.6862
Wordt	68	584136	80.6956
groot	68	584204	80.705
hoeveel	68	584272	80.7144
missen	68	584340	80.7238
or	68	584408	80.7332
oude	68	584476	80.7426
right	68	584544	80.752
spannend	68	584612	80.7613
utrecht	68	584680	80.7707
when	68	584748	80.7801
xXx	68	584816	80.7895
Anne	67	584883	80.7988
Geof	67	584950	80.808
Smak	67	585017	80.8173
Z	67	585084	80.8266
ander	67	585151	80.8358
but	67	585218	80.8451
lunchen	67	585285	80.8543
stage	67	585352	80.8636
xp	67	585419	80.8728
zacht	67	585486	80.8821
16	66	585552	80.8912
22	66	585618	80.9003
Hahaha	66	585684	80.9094
Half	66	585750	80.9186
Helaas	66	585816	80.9277
