docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-C-0000002215,Sky Radio zoekt de mooiste Valentijn-hit," streek Angels van Robbie Williams",met de eer," . Volgens Head of Music",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.3.s.2.w.20 p.3.s.2.w.21 p.3.s.2.w.22,"  ","  "
WR-P-E-C-0000015736,Studio Brussel zoekt beste Belgische nummer," en maken ze bekend wie",met de eer," gaat lopen van het allerbeste",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.1.w.38 p.5.s.1.w.39 p.5.s.1.w.40,"  ","  "
WR-P-E-C-0000005105,Top 100 week van 4FM: groot succes!," ' van The Beatles ging",met de hoogste eer," lopen . Met ' The",met de hoog eer,"VZ(init) LID(bep,stan,rest) ADJ(prenom,sup,met-e,stan) N(soort,ev,basis,zijd,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.21 p.3.s.1.w.22 p.3.s.1.w.23 p.3.s.1.w.24,"   ","   "
WR-P-E-C-0000018066,Joke zoekt hulp hierboven," . Dit alles weet ze",met de nodige eer," te dragen . Ze blijft",met de nodig eer,"VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.35.w.5 p.2.s.35.w.6 p.2.s.35.w.7 p.2.s.35.w.8,"   ","   "
WR-P-E-G-0000010754,Dungeons dragons," is ? Wat is er",met de eer," tussen Dieven ? Wat een",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.527.s.1.w.4 p.527.s.1.w.5 p.527.s.1.w.6,"  ","  "
WR-P-E-G-0000010465,The patriot," We zullen zien wie hier",met de eer," gaat strijken . Chargeren !",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1236.s.2.w.6 p.1236.s.2.w.7 p.1236.s.2.w.8,"  ","  "
WR-P-E-G-0000010918,Wag the dog," niet afzeiken . Ik wil",met de eer," strijken . En dat ga",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.982.s.1.w.3 p.982.s.1.w.4 p.982.s.1.w.5,"  ","  "
WR-P-E-G-0000010929,Jack frost," sheriff uit 'n gehucht die",met de eer," ging strijken . Zo is",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.44.s.1.w.10 p.44.s.1.w.11 p.44.s.1.w.12,"  ","  "
WR-P-E-G-0000010878,Walk the line," nu en dan eens zelf",met de eer," te strijken . H ?",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.428.s.1.w.8 p.428.s.1.w.9 p.428.s.1.w.10,"  ","  "
WR-P-E-G-0000007882,Subtitles for Thuis 1752," . Het is Michael die",met de eer," gaat lopen . Hoe ?",met de eer,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.289.s.1.w.5 p.289.s.1.w.6 p.289.s.1.w.7,"  ","  "
