docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000005181,Subtitles for En nu (8)," dus om de 5 jaar",uit de kast," gehaald . Als het 5-jarig",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.82.s.1.w.8 p.82.s.1.w.9 p.82.s.1.w.10,"  ","  "
WR-P-E-C-0000004423,Cursus azijnpissen (86)," een muziekje van Pink Floyd",uit de kast," haalde . Ik kon gelijk",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.9.s.4.w.11 p.9.s.4.w.12 p.9.s.4.w.13,"  ","  "
WR-P-E-C-0000000020,Unspecified," andere edities die ik thuis",uit de kast," gehaald heb , houden zich",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.307.s.3.w.7 p.307.s.3.w.8 p.307.s.3.w.9,"  ","  "
WR-P-E-C-0000000222,Unspecified," onderzoek moet zijn Menasseh-collectie nog",uit de kast," . P.J. Verkruijsse PERSBERICHT P.",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.263.s.3.w.24 p.263.s.3.w.25 p.263.s.3.w.26,"  ","  "
WR-P-E-C-0000014489,Kanaaltwee: Mario in finale De Kooi," Het nieuwe quiz-geweld haalde alles",uit de kast," om de finale te halen",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.2.w.6 p.1.s.2.w.7 p.1.s.2.w.8,"  ","  "
WR-P-E-C-0000014018,Dikke truiendag bij de VRT," heeft alvast zijn mooiste exemplaar",uit de kast," gehaald . En dat zal",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.7.s.2.w.7 p.7.s.2.w.8 p.7.s.2.w.9,"  ","  "
WR-P-E-C-0000012697,Bekende Vlamingen Uit De Kast," Blijkbaar krijgen ze er bij",Uit De Kast," , het radioprogramma voor jonge",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.1.w.6 p.1.s.1.w.7 p.1.s.1.w.8,"  ","  "
WR-P-E-C-0000012697,Bekende Vlamingen Uit De Kast," Brother , Kristof horen in",Uit De Kast," . Zangeres en politica Margriet",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.2.w.13 p.1.s.2.w.14 p.1.s.2.w.15,"  ","  "
WR-P-E-C-0000015073,Donna 'glittert' in Studio 54," , mag zijn glitterkostuum al",uit de kast," halen . ",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.8.s.3.w.10 p.8.s.3.w.11 p.8.s.3.w.12,"  ","  "
WR-P-E-C-0000017873,'De Mannen' in Uit De Kast,' De Mannen ' in,Uit De Kast," De heren maken de man",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",head.1.s.1.w.6 head.1.s.1.w.7 head.1.s.1.w.8,"  ","  "
WR-P-E-C-0000017873,'De Mannen' in Uit De Kast," doen ze dat even in",Uit De Kast," . Flip en Jerko zitten",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.1.w.25 p.1.s.1.w.26 p.1.s.1.w.27,"  ","  "
WR-P-E-C-0000011886,Medianieuws uit de woensdagse kranten," Steemans zijn fototoestel nog eens",uit de kast," haalde . Hij presenteert er",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.6.s.23.w.20 p.6.s.23.w.21 p.6.s.23.w.22,"  ","  "
WR-P-E-C-0000002161,BNN: 12 maart nationale ledenwerfdag," dag haalt de omroepvereniging alles",uit de kast," om de laatste leden te",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.2.w.8 p.1.s.2.w.9 p.1.s.2.w.10,"  ","  "
WR-P-E-C-0000000048,Unspecified," en memorabel op legitieme wijze",uit de kast," gehaald . Muziek DJ Zebra",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.122.s.1.w.16 p.122.s.1.w.17 p.122.s.1.w.18,"  ","  "
WR-P-E-C-0000015604,Sven Speybrouck (even) terug bij Radio 1," zeer gesmaakte boekenprogramma ' Alles",uit de kast," ' , over wat mensen",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.2.w.21 p.2.s.2.w.22 p.2.s.2.w.23,"  ","  "
WR-P-E-C-0000010142,Een week nineties bij Donna," hebben ze voor de gelegenheid",uit de kast," gehaald . ONTMOET HET ROCKICOON",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.10.w.7 p.1.s.10.w.8 p.1.s.10.w.9,"  ","  "
WR-P-E-C-0000014312,VTM zendt de Telenet Kid Awards uit," Awards . Zij halen alles",uit de kast," om de gasten in de",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.4.w.4 p.1.s.4.w.5 p.1.s.4.w.6,"  ","  "
WR-P-E-C-0000008196,O in nieuw jasje," uit met het programma """,Uit de Kast," "" van De Holebifabriek .",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.4.w.13 p.1.s.4.w.14 p.1.s.4.w.15,"  ","  "
WR-P-E-C-0000008196,O in nieuw jasje," 19 uur te beluisteren .",Uit de Kast," loopt al een hele poos",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.6.w.1 p.1.s.6.w.2 p.1.s.6.w.3,"  ","  "
WR-P-E-G-0000004010,Subtitles for FC De Kampioenen (87) - Zwarte L," . Je mag de facteur",uit de kast," laten(!) MUZIEKTUNE VAN ' DEMPSEY",uit de kast,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.366.s.1.w.5 p.366.s.1.w.6 p.366.s.1.w.7,"  ","  "
