docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000010427,Air force one," ? - Je speelt 'm",in de kaart," . Ben jij gek ?",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.576.s.2.w.5 p.576.s.2.w.6 p.576.s.2.w.7,"  ","  "
WR-P-E-G-0000006762,Subtitles for Rare Streken - Zuid-Amerika Ande," . Maar de duisternis speelt",in de kaart," van de poema . Dit",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.287.s.1.w.5 p.287.s.1.w.6 p.287.s.1.w.7,"  ","  "
WR-P-E-G-0000009006,Subtitles for Blokken 2319," . Jij maakt de knipjes",in de kaarten," ? De tangen zijn verdwenen",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.48.s.1.w.5 p.48.s.1.w.6 p.48.s.1.w.7,"  ","  "
WR-P-E-G-0000003431,Subtitles for Vlaanderen Vakantieland 01/03," Hennakunstenaars ook . Ik laat",in mijn kaarten," kijken door een helderziende dame",in mijn kaart,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.88.s.1.w.3 p.88.s.1.w.4 p.88.s.1.w.5,"  ","  "
WR-P-E-G-0000005043,Subtitles for Thuis 1518," zoon . Ik heb het",in de kaarten," gezien . Dag allemaal .",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.416.s.1.w.4 p.416.s.1.w.5 p.416.s.1.w.6,"  ","  "
WR-P-E-C-0000015282,Medianieuws uit de zaterdagkranten," Hij liet toen niet meteen",in zijn kaarten," kijken , maar nu heeft",in zijn kaart,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.12.s.2.w.6 p.12.s.2.w.7 p.12.s.2.w.8,"  ","  "
WR-P-E-G-0000006902,Subtitles for Thuis 1680," . Misschien laat hij niet",in zijn kaarten," kijken . Ja , dat",in zijn kaart,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.91.s.1.w.5 p.91.s.1.w.6 p.91.s.1.w.7,"  ","  "
WR-P-E-G-0000004146,Subtitles for Thuis 1434," . Zo speel je Francis",in de kaart," . Allemaal je zegje gedaan",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.379.s.1.w.5 p.379.s.1.w.6 p.379.s.1.w.7,"  ","  "
WR-P-E-I-0000000588,Van Straks... en Nu," tegelijk ' laat ik meteen",in de kaarten," kijken . Het heeft geen",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.313.s.1.w.12 p.313.s.1.w.13 p.313.s.1.w.14,"  ","  "
WR-P-E-G-0000003161,Subtitles for SSK (102) - Een ander leven," dat chef Luson zijn zegje",in de kaart," krijgt . Chef Luson ?",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.132.s.1.w.8 p.132.s.1.w.9 p.132.s.1.w.10,"  ","  "
WR-P-E-G-0000003719,Subtitles for De Mol 3 (7)," wel mooi aan het bladeren",in zijn kaarten," . Marc blijft bij zijn",in zijn kaart,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.364.s.1.w.10 p.364.s.1.w.11 p.364.s.1.w.12,"  ","  "
WR-P-E-G-0000011292,The gift," . En wat zag ze",in die speciale kaarten," ? Op dat ogenblik zag",in die speciaal kaart,"VZ(init) VNW(aanw,det,stan,prenom,zonder,rest) ADJ(prenom,basis,met-e,stan) N(soort,mv,basis)",VZ VNW ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.709.s.1.w.5 p.709.s.1.w.6 p.709.s.1.w.7 p.709.s.1.w.8,"   ","   "
WR-P-E-G-0000011292,The gift," redden . Zie je dat",in de kaarten," ? Hier . Zie je",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1026.s.1.w.4 p.1026.s.1.w.5 p.1026.s.1.w.6,"  ","  "
WR-P-E-G-0000011292,The gift," denk ? Kun je dat",in de kaarten," zien ? Wat bedoel je",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1029.s.1.w.4 p.1029.s.1.w.5 p.1029.s.1.w.6,"  ","  "
WR-P-E-G-0000011432,The exorcism of emily rose," medische getuigen die de aanklagers",in de kaart," speelden ... Hoe kunt u",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.541.s.1.w.8 p.541.s.1.w.9 p.541.s.1.w.10,"  ","  "
WR-P-E-G-0000001325,Subtitles for Thuis 832," Luc terug . Dat speelt",in je kaart," . Ja , maar Luc",in je kaart,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.107.s.1.w.3 p.107.s.1.w.4 p.107.s.1.w.5,"  ","  "
WR-P-E-G-0000003204,Subtitles for Thuis 1156," dom geweest . Ze liet",in haar kaarten," kijken . En zelf kan",in haar kaart,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.370.s.1.w.3 p.370.s.1.w.4 p.370.s.1.w.5,"  ","  "
WR-P-E-G-0000008757,Subtitles for Body and Soulmates 7 - Wat breng," gewoon ... Hij laat niet",in zijn kaarten," kijken . Ik vind Katty",in zijn kaart,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.280.s.1.w.13 p.280.s.1.w.14 p.280.s.1.w.15,"  ","  "
WR-P-E-G-0000011293,The gift," . En wat zag ze",in die speciale kaarten," ? Op dat ogenblik zag",in die speciaal kaart,"VZ(init) VNW(aanw,det,stan,prenom,zonder,rest) ADJ(prenom,basis,met-e,stan) N(soort,mv,basis)",VZ VNW ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.710.s.1.w.5 p.710.s.1.w.6 p.710.s.1.w.7 p.710.s.1.w.8,"   ","   "
WR-P-E-G-0000011293,The gift," redden . Zie je dat",in de kaarten," ? Hier . Zie je",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1027.s.1.w.4 p.1027.s.1.w.5 p.1027.s.1.w.6,"  ","  "
WR-P-E-G-0000011293,The gift," denk ? Kun je dat",in de kaarten," zien ? Wat bedoel je",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1030.s.1.w.4 p.1030.s.1.w.5 p.1030.s.1.w.6,"  ","  "
WR-P-E-A-0000872308,Omdat we niet allemaal socialisten zijn: bij welke bank heb jij je schulden?," gedaan , waarin hij zich",in de kaart," laat kijken . Door in",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.1.w.11 p.5.s.1.w.12 p.5.s.1.w.13,"  ","  "
WR-P-E-A-0000848333,"Pakistan binnenvallen, bezetten en seculariseren?"," net die fundamentalisten wel eens",in de kaart," spelen . Sorry dat ik",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.2.w.22 p.5.s.2.w.23 p.5.s.2.w.24,"  ","  "
WR-P-E-A-0000868651,Arabisch in het algemeen secundair onderwijs," want dat speelt de islampromotors",in de kaart," . Islam voert op alle",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.4.w.39 p.2.s.4.w.40 p.2.s.4.w.41,"  ","  "
WR-P-E-A-0000185083,Unspecified," gedicht geschreven en gewoon opgeplakt",in een grote kaart," over pensioen(die ik heb gekocht",in een groot kaart,"VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)",VZ LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.18 p.1.s.1.w.19 p.1.s.1.w.20 p.1.s.1.w.21,"   ","   "
WR-P-E-A-0000672519,Stel er is op 15 juli geen akkoord.," een CD&V voorzitster zo duidelijk",in haar kaarten," laat zien door te dreigen",in haar kaart,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.1.w.13 p.1.s.1.w.14 p.1.s.1.w.15,"  ","  "
WR-P-E-A-0000732293,Al-Sistani laat in zijn kaarten kijken ..,Al-Sistani laat,in zijn kaarten," kijken .. Ik beweer daarmee",in zijn kaart,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",head.1.s.1.w.3 head.1.s.1.w.4 head.1.s.1.w.5,"  ","  "
WR-P-E-A-0000565480,Vlaams Progressieven," het dat het VB België",in de kaart," speelt . Ginder luidt het",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.6.s.1.w.8 p.6.s.1.w.9 p.6.s.1.w.10,"  ","  "
WR-P-E-A-0000565480,Vlaams Progressieven," dat ETA en Batasuna Spanje",in de kaart," spelen . Hier luidt het",in de kaart,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.6.s.2.w.9 p.6.s.2.w.10 p.6.s.2.w.11,"  ","  "
