docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-A-0000382322,Spirit wil naar groen! gaan lopen! SPROEN?," beide Belgicistische partijen en moeten",tegen de Vlaamse stroom op," roeien . De Groenen zijn",tegen de vlaams stroom op,"VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID ADJ N VZ,,,,,,,,,,,,,,,,,,,,,,,"    ",p.2.s.1.w.8 p.2.s.1.w.9 p.2.s.1.w.10 p.2.s.1.w.11 p.2.s.1.w.12,"    ","    "
WR-P-E-A-0000801464,Forumsessies met politici (2004)," .. om af en toe",tegen de stroom op," te roeien ' , dwz",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.22 p.1.s.2.w.23 p.1.s.2.w.24 p.1.s.2.w.25,"   ","   "
WR-P-E-G-0000006211,Subtitles for Vlaanderen Vakantieland zomer 09," .. worstelt al lange tijd",tegen de stroom op," .. "" .. een riet",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.158.s.1.w.19 p.158.s.1.w.20 p.158.s.1.w.21 p.158.s.1.w.22,"   ","   "
WR-P-E-G-0000004523,Subtitles for Vlaanderen Vakantieland 37/03," .. worstelt al lange tijd",tegen de stroom op," .. "" .. een riet",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.152.s.1.w.19 p.152.s.1.w.20 p.152.s.1.w.21 p.152.s.1.w.22,"   ","   "
WR-P-E-A-0000382319,Spirit wil naar groen! gaan lopen! SPROEN?," beide Belgicistische partijen en moeten",tegen de Vlaamse stroom op," roeien . De Groenen zijn",tegen de vlaams stroom op,"VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID ADJ N VZ,,,,,,,,,,,,,,,,,,,,,,,"    ",p.8.s.1.w.8 p.8.s.1.w.9 p.8.s.1.w.10 p.8.s.1.w.11 p.8.s.1.w.12,"    ","    "
WR-P-P-B-0000000370,De letterheren. Liberale cultuur in de negentiende eeuw: het tijdschrift De Gids," nooit geworden . Hij roeide",tegen de stroom op," . Hij bleef , aldus",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.998.s.2.w.3 p.998.s.2.w.4 p.998.s.2.w.5 p.998.s.2.w.6,"   ","   "
WR-P-P-G-0000189218,De consumptierevolutie en haar paradoxen," , roeien met kleine bureaus",tegen de stroom op," . Ze proberen het eigene",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.5.w.15 p.8.s.5.w.16 p.8.s.5.w.17 p.8.s.5.w.18,"   ","   "
WR-P-P-G-0000145729,'Meisjes in Irak een keuze bieden'," . Toch roeien er mensen",tegen de stroom op," ; voor zichzelf of voor",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(init)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.5 p.1.s.2.w.6 p.1.s.2.w.7 p.1.s.2.w.8,"   ","   "
WR-P-P-B-0000000057,Bijzonder onderwijs (Christelijk geloof in de dagelijkse praktijk)," : onderwijzend personeel kan ook",tegen de stroom op," roeien door goede boeken voor",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.479.s.1.w.14 p.479.s.1.w.15 p.479.s.1.w.16 p.479.s.1.w.17,"   ","   "
WR-P-P-H-0000037701,Uit de stilte en de aarde," roeien bent en dan nog",tegen de stroom op," . Maar de mensen die",tegen de stroom op,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan) VZ(fin)",VZ LID N VZ,,,,,,,,,,,,,,,,,,,,,,,"   ",p.11.s.5.w.16 p.11.s.5.w.17 p.11.s.5.w.18 p.11.s.5.w.19,"   ","   "
