docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000011042,Going on 30," , maar Chris gaat direct",op je borsten," af . Kom op .",op je borst,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,mv,basis)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.101.s.1.w.13 p.101.s.1.w.14 p.101.s.1.w.15,"  ","  "
WR-P-E-G-0000008944,Subtitles for Histories - Herman De Coninck," legde iemand drie gele anjers",op je borst," . Herman liep er een",op je borst,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.542.s.1.w.8 p.542.s.1.w.9 p.542.s.1.w.10,"  ","  "
WR-P-E-G-0000009951,Subtitles for National Geographics - Living wi," .. .. en met geklop",op hun borst," . En dan ... ..",op hun borst,"VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.118.s.1.w.15 p.118.s.1.w.16 p.118.s.1.w.17,"  ","  "
WR-P-E-G-0000011011,Somethings gotta give," . - Heb je pijn",op je borst," ? Alsof er een olifant",op je borst,"VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.251.s.3.w.5 p.251.s.3.w.6 p.251.s.3.w.7,"  ","  "
WR-P-E-G-0000011011,Somethings gotta give," het ? 30 minuten pijn",op de borst," , misselijkheid , kortademigheid .",op de borst,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.266.s.1.w.4 p.266.s.1.w.5 p.266.s.1.w.6,"  ","  "
WR-P-E-G-0000011011,Somethings gotta give," ? Ik voel wat druk",op mijn borst," . Het is gespannen .",op mijn borst,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.270.s.1.w.5 p.270.s.1.w.6 p.270.s.1.w.7,"  ","  "
WR-P-E-G-0000010409,Desperado," wat meer detaiIs ? Tattoo",op zijn borst," . Tattoo van een vrouw",op zijn borst,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.568.s.1.w.2 p.568.s.1.w.3 p.568.s.1.w.4,"  ","  "
WR-P-E-G-0000010409,Desperado," . Tattoo van een vrouw",op zijn borst," . Nog iets ? Wapens",op zijn borst,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.569.s.1.w.5 p.569.s.1.w.6 p.569.s.1.w.7,"  ","  "
WR-P-E-G-0000000868,Subtitles for Thuis 1254," ... Enfin . Geen haar",op mijn borst," .. Haha ! .. dat",op mijn borst,"VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.315.s.1.w.3 p.315.s.1.w.4 p.315.s.1.w.5,"  ","  "
WR-P-E-G-0000000934,Subtitles for Recht op Recht (11)," met ' Huur mij '",op zijn borst," . Hier . Hier ,",op zijn borst,"VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.487.s.1.w.9 p.487.s.1.w.10 p.487.s.1.w.11,"  ","  "
WR-P-E-G-0000011563,The final cut," Ze zetten brood en zout",op de borst," van de dode en munten",op de borst,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.333.s.1.w.6 p.333.s.1.w.7 p.333.s.1.w.8,"  ","  "
