docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-P-G-0000184882,No title available.," zijn naam krijgt de tegenstander",pap in de benen," . Je zag het zondag",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.7.w.10 p.5.s.7.w.11 p.5.s.7.w.12 p.5.s.7.w.13,"   ","   "
WR-P-E-A-0000808765,Sport," de top , fietsers hadden",pap in de benen," , ... Dit is niet",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.2.w.39 p.6.s.2.w.40 p.6.s.2.w.41 p.6.s.2.w.42,"   ","   "
WR-P-E-J-0000057692,Regenboogtrui," de 5000 meter ( """,pap in de benen," "" ) heeft hij het",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.10 p.5.s.2.w.11 p.5.s.2.w.12 p.5.s.2.w.13,"   ","   "
WR-P-P-H-0000153128,Sport," geestelijk is Ajax vermoeid .",Pap in de benen," , pap tussen de oren",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.9.s.6.w.1 p.9.s.6.w.2 p.9.s.6.w.3 p.9.s.6.w.4,"   ","   "
WR-P-E-J-0000036399,Hilbert van der Duim," de 5.000 had hij """,pap in de benen," "" , eindigde als zeventiende",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.4.w.18 p.3.s.4.w.19 p.3.s.4.w.20 p.3.s.4.w.21,"   ","   "
WR-P-P-H-0000133260,VOETBAL -- Scoren onder stress," , ver-stijven , bevriezen ,",pap in de benen," . Voetballers hebben een arsenaal",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.9 p.2.s.1.w.10 p.2.s.1.w.11 p.2.s.1.w.12,"   ","   "
WR-P-P-G-0000140692,Plat du Jour: Pasta!," wel het gevoel van '",pap in de benen," ' . Een Tour rijden",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.14 p.3.s.2.w.15 p.3.s.2.w.16 p.3.s.2.w.17,"   ","   "
WR-P-P-G-0000066371,Pannenkoeken," eigenlijk het leven uitzitten met",pap in de benen," . Structureel pap in de",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.8.w.21 p.8.s.8.w.22 p.8.s.8.w.23 p.8.s.8.w.24,"   ","   "
WR-P-P-G-0000066371,Pannenkoeken," in de benen . Structureel",pap in de benen," . Pannenkoeken . Wat houd",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.9.w.2 p.8.s.9.w.3 p.8.s.9.w.4 p.8.s.9.w.5,"   ","   "
WR-P-P-G-0000194141,No title available.," Europa gaat . Waar hij",pap in de benen," krijgt en een dag later",pap in de been,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.3.w.3 p.8.s.3.w.4 p.8.s.3.w.5 p.8.s.3.w.6,"   ","   "
