docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000002179,Subtitles for Thuis 910," ? Of heb je het",deksel op je neus," gekregen ? Marie zit bij",deksel op je neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.41.s.1.w.5 p.41.s.1.w.6 p.41.s.1.w.7 p.41.s.1.w.8,"   ","   "
WR-P-E-G-0000002179,Subtitles for Thuis 910," geloof , krijg ik het",deksel op mijn neus," . En ik trap er",deksel op mijn neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.132.s.1.w.9 p.132.s.1.w.10 p.132.s.1.w.11 p.132.s.1.w.12,"   ","   "
WR-P-E-G-0000002512,Subtitles for Thuis 974," Maar denk eraan . Het",deksel op de neus," krijgen kan heel pijnlijk zijn",deksel op de neus,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.449.s.1.w.2 p.449.s.1.w.3 p.449.s.1.w.4 p.449.s.1.w.5,"   ","   "
WR-P-E-G-0000001012,Subtitles for Thuis 787," je ooit wel eens het",deksel op je neus," ? Nee , zelden .",deksel op je neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.332.s.1.w.7 p.332.s.1.w.8 p.332.s.1.w.9 p.332.s.1.w.10,"   ","   "
WR-P-E-G-0000008848,Subtitles for Thuis 1812," komt , krijg je het",deksel op je neus," . Ja ... Een proces",deksel op je neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.21.s.1.w.11 p.21.s.1.w.12 p.21.s.1.w.13 p.21.s.1.w.14,"   ","   "
WR-P-E-G-0000006885,Subtitles for Thuis 1678," geleden zeker ? En het",deksel op mijn neus," krijgen ? Dat zou onverstandig",deksel op mijn neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.437.s.1.w.3 p.437.s.1.w.4 p.437.s.1.w.5 p.437.s.1.w.6,"   ","   "
WR-P-E-G-0000002793,Subtitles for Thuis 1287," . Ik heb eindelijk het",deksel op mijn neus," gekregen . En er zijn",deksel op mijn neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.364.s.1.w.5 p.364.s.1.w.6 p.364.s.1.w.7 p.364.s.1.w.8,"   ","   "
WR-P-E-G-0000002651,Subtitles for Thuis 1002," En nadien krijg je het",deksel op je neus," . Heb je iets met",deksel op je neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.60.s.1.w.6 p.60.s.1.w.7 p.60.s.1.w.8 p.60.s.1.w.9,"   ","   "
WR-P-E-G-0000005644,Subtitles for Thuis 1599," . Ik krijg toch het",deksel op de neus," , dat weet ik .",deksel op de neus,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.97.s.1.w.5 p.97.s.1.w.6 p.97.s.1.w.7 p.97.s.1.w.8,"   ","   "
WR-P-E-G-0000007462,Subtitles for Het Derde Oog - Het menselijk in," , kunnen we ook het",deksel op de neus," krijgen . We kunnen bedot",deksel op de neus,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.173.s.1.w.11 p.173.s.1.w.12 p.173.s.1.w.13 p.173.s.1.w.14,"   ","   "
WR-P-E-G-0000001132,Subtitles for Thuis 802," Dat fotomodel gaf je het",deksel op de neus," . Nu ben je hier",deksel op de neus,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.252.s.1.w.6 p.252.s.1.w.7 p.252.s.1.w.8 p.252.s.1.w.9,"   ","   "
WR-P-E-G-0000000539,Subtitles for Thuis 1233," of laat krijg je het",deksel op de neus," . Dus ... Wat ik",deksel op de neus,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.409.s.1.w.16 p.409.s.1.w.17 p.409.s.1.w.18 p.409.s.1.w.19,"   ","   "
WR-P-E-A-0000462080,Leterme/Burn-out," krijgt vroeg of laat het",deksel op de neus," ; maar deze volkswijsheid sloeg",deksel op de neus,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.10 p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13,"   ","   "
WR-P-E-A-0000873488,Nieuw initiatief op Vlaanderen Actueel," zelfs daar krijg je 't",deksel op je neus," ! ( zie muizebeest )",deksel op je neus,"N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.12 p.3.s.1.w.13 p.3.s.1.w.14 p.3.s.1.w.15,"   ","   "
