docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000006582,Subtitles for W817 (26)," . Oké . We krijgen",waar voor ons geld," ! Je doet te hard",waar voor ons geld,"VNW(vb,adv-pron,obl,vol,3o,getal) VZ(init) VNW(bez,det,stan,vol,1,mv,prenom,zonder,evon) N(soort,ev,basis,onz,stan)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.222.s.1.w.3 p.222.s.1.w.4 p.222.s.1.w.5 p.222.s.1.w.6,"   ","   "
WR-P-E-C-0000013252,Het Vlaamse DAB-dilemma," is . De Vlaming wil",waar voor zn geld," en kiest eerder voor de",waar voor zn geld,"VNW(vb,adv-pron,obl,vol,3o,getal) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.7.w.4 p.1.s.7.w.5 p.1.s.7.w.6 p.1.s.7.w.7,"   ","   "
WR-P-E-G-0000005824,Subtitles for Verborgen Verleiders - Wijn," ik let erop of ik",waar voor mijn geld," krijg . Is hij lekker",waar voor mijn geld,"VNW(vb,adv-pron,obl,vol,3o,getal) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.31.s.1.w.7 p.31.s.1.w.8 p.31.s.1.w.9 p.31.s.1.w.10,"   ","   "
WR-P-E-G-0000001108,Subtitles for Het leven zoals het is - Hotel (," meisjes krijgen dan toch nog",waar voor hun geld," . Rich komt even naar",waar voor hun geld,"ADJ(vrij,basis,zonder) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",ADJ VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.151.s.1.w.18 p.151.s.1.w.19 p.151.s.1.w.20 p.151.s.1.w.21,"   ","   "
WR-P-E-G-0000006924,Subtitles for Thuis 1681," ! Ik geef de mensen",waar voor hun geld," . Voorlopig bepaal ik wat",waar voor hun geld,"VNW(vb,adv-pron,obl,vol,3o,getal) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.250.s.1.w.5 p.250.s.1.w.6 p.250.s.1.w.7 p.250.s.1.w.8,"   ","   "
WR-P-E-G-0000010659,Retrograde," , dank je lk krijg",waar voor m'n geld," als jij 't vuile werk",waar voor mijn geld,"VNW(vb,adv-pron,obl,vol,3o,getal) VZ(init) VNW(bez,det,stan,red,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.45.s.1.w.7 p.45.s.1.w.8 p.45.s.1.w.9 p.45.s.1.w.10,"   ","   "
WR-P-E-A-0000319841,Unspecified," zullen zijn en dat je",waar voor je geld," krijgt. ( meestal toch :",waar voor je geld,"VNW(vb,adv-pron,obl,vol,3o,getal) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.28 p.1.s.1.w.29 p.1.s.1.w.30 p.1.s.1.w.31,"   ","   "
WR-P-E-A-0000382087,Armoede neemt toe in Vlaanderen!," consumenten weten dat deze instelling",waar voor zijn geld," biedt . Hangt af van",waar voor zijn geld,"VNW(vb,adv-pron,obl,vol,3o,getal) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",VNW VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.9.s.1.w.60 p.9.s.1.w.61 p.9.s.1.w.62 p.9.s.1.w.63,"   ","   "
WR-P-E-A-0000140144,Re: kaartlezen ........," , want ik wil wel",waar voor mijn geld," : ) Ik zal wel",waar voor mijn geld,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.18 p.1.s.2.w.19 p.1.s.2.w.20 p.1.s.2.w.21,"   ","   "
WR-P-E-A-0000205550,Unspecified," zijn maar ik kreeg wel",waar voor mijn geld," . Ik had een """,waar voor mijn geld,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.1.w.11 p.7.s.1.w.12 p.7.s.1.w.13 p.7.s.1.w.14,"   ","   "
