docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000001903,Subtitles for Thuis 861," Allez , kruip maar lekker",onder de wol," . En morgen , dan",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.115.s.1.w.6 p.115.s.1.w.7 p.115.s.1.w.8,"  ","  "
WR-P-E-G-0000001903,Subtitles for Thuis 861," . Kruip jij maar lekker",onder de wol," . Ja . Slaapwel ,",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.397.s.1.w.5 p.397.s.1.w.6 p.397.s.1.w.7,"  ","  "
WR-P-E-G-0000004956,Subtitles for Kampioenen," Je kunt eens lekker vroeg",onder de wol," kruipen met je vrouwtje .",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.438.s.1.w.6 p.438.s.1.w.7 p.438.s.1.w.8,"  ","  "
WR-P-E-C-0000010276,De wereldwonderen van Wentelteefje (18)," ? Ik lag snel weer",onder de wol," ! Over naar Manneke Pis.",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.11.s.7.w.5 p.11.s.7.w.6 p.11.s.7.w.7,"  ","  "
WR-P-E-C-0000002117,RetroVisie: maart 1986," en moeten daardoor enige dagen",onder de wol," doorbrengen . De laatste kolenbunker",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.1.w.12 p.5.s.1.w.13 p.5.s.1.w.14,"  ","  "
WR-P-E-G-0000008147,Subtitles for Halleluja! (8/8) - Dieter," Het is misschien goed om",onder de wol," te kruipen . Wat denk",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.399.s.1.w.6 p.399.s.1.w.7 p.399.s.1.w.8,"  ","  "
WR-P-E-G-0000003673,Subtitles for Spring (47)," dan zal je wat vroeger",onder de wol," moeten kruipen . HIJ SMS'T",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.116.s.1.w.8 p.116.s.1.w.9 p.116.s.1.w.10,"  ","  "
WR-P-E-G-0000006123,Subtitles for Vlaanderen Vakantieland zomer 07," kruip ik in Villa Select",onder de wol," . Manuela schikt zich in",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.110.s.1.w.10 p.110.s.1.w.11 p.110.s.1.w.12,"  ","  "
WR-P-E-G-0000007244,Subtitles for Thuis 1706," . Dan samen de voetjes",onder de wol," . En toch niet in",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.190.s.1.w.5 p.190.s.1.w.6 p.190.s.1.w.7,"  ","  "
WR-P-E-G-0000007244,Subtitles for Thuis 1706," hoe ? Wel , vroeg",onder de wol," . En 's morgens eruit",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.240.s.1.w.4 p.240.s.1.w.5 p.240.s.1.w.6,"  ","  "
WR-P-E-A-0006726655,Daan," dus 's avonds lekker vroeg",onder de wol," . Vanavond heb ik weer",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.3.w.13 p.1.s.3.w.14 p.1.s.3.w.15,"  ","  "
WR-P-E-A-0004206850,Voor pierre en mariska," slapeloze kinderen kruip ik dadelijk",onder de wol," ! <p> <p> Groetjes Alexandra",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.1.s.10.w.11 p.1.s.10.w.12 p.1.s.10.w.13,"  ","  "
WR-P-E-A-0006087730,Huilen in haar slaap," Daarna kruipt ze weer lekker",onder de wol," of gaat weer slapen als",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.2.s.2.w.6 p.2.s.2.w.7 p.2.s.2.w.8,"  ","  "
WR-P-E-A-0006428381,Tnx," nog wat paperassen en dan",onder de wol," . Hopelijk heeft papa genoeg",onder de wol,"VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"  ",p.5.s.1.w.8 p.5.s.1.w.9 p.5.s.1.w.10,"  ","  "
