docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-C-0000016126,Die dag in radioland (5)," Scheveningen , dat de contacten",tussen wal en de schepen," sinds 1904 onderhield , stopt",tussen wal en de schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) LID(bep,stan,rest) N(soort,mv,basis)",VZ N VG LID N,,,,,,,,,,,,,,,,,,,,,,,"    ",p.18.s.1.w.8 p.18.s.1.w.9 p.18.s.1.w.10 p.18.s.1.w.11 p.18.s.1.w.12,"    ","    "
WR-P-E-F-0000000947,Donner en Ross willen beter aanbod voor jongeren met ernstige gedragsproblemen," thuis . Daardoor raken ze",tussen wal en schip," en komen in een justitiële",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.3.w.4 p.2.s.3.w.5 p.2.s.3.w.6 p.2.s.3.w.7,"   ","   "
WR-P-E-F-0000000878,Kabinet selecteert gemeenten voor nieuw lokaal jeugdbeleid," gebrek aan samenwerking van instanties",tussen wal en schip," dreigt te vallen . Hierbij",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.2.w.25 p.4.s.2.w.26 p.4.s.2.w.27 p.4.s.2.w.28,"   ","   "
WR-P-E-I-0000000339,1863," gezien viel de private huursector",tussen wal en schip," . De Socialisten gaven de",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.676.s.4.w.8 p.676.s.4.w.9 p.676.s.4.w.10 p.676.s.4.w.11,"   ","   "
WR-P-E-I-0000000575,Beleid voor de private huur: een vergelijking van zes landen," gezien viel de private huursector",tussen wal en schip," . De Socialisten gaven de",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.676.s.4.w.8 p.676.s.4.w.9 p.676.s.4.w.10 p.676.s.4.w.11,"   ","   "
WR-P-E-I-0000000943,Het cultureel model," Mensen met een handicap raken",tussen wal en schip," . Ze ervaren een spanning",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.33.s.1.w.6 p.33.s.1.w.7 p.33.s.1.w.8 p.33.s.1.w.9,"   ","   "
WR-P-E-G-0000002659,Subtitles for Histories - Jean Gol (5/4/01)," En Gol zat daar eigenlijk",tussen wal en schip," . Die aanslagen en die",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.228.s.1.w.6 p.228.s.1.w.7 p.228.s.1.w.8 p.228.s.1.w.9,"   ","   "
WR-P-E-A-0004493341,Hoi nieke," . Hij valt een beetje",tussen wal en schip," heb ik de indruk .",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.2.w.5 p.4.s.2.w.6 p.4.s.2.w.7 p.4.s.2.w.8,"   ","   "
WR-P-E-A-0000571540,Waarom lukte het de Indo's wel ?," die door de politionele acties",tussen wal en schip," vielen ging dit natuurlijk niet",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.3.w.12 p.2.s.3.w.13 p.2.s.3.w.14 p.2.s.3.w.15,"   ","   "
WR-P-E-C-0000005507,JO vanuit de nieuwsstudio," strippen we berichten , die",tussen wal en schip," dreigen te vallen , tot",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.4.w.7 p.1.s.4.w.8 p.1.s.4.w.9 p.1.s.4.w.10,"   ","   "
WR-P-E-F-0000000895,Kabinet wil af van verkokering jeugdbeleid," niet uitkomen en het kind",tussen wal en schip," dreigt te vallen . Het",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.3.w.28 p.3.s.3.w.29 p.3.s.3.w.30 p.3.s.3.w.31,"   ","   "
WR-P-E-F-0000000455,Platform openbare gezondheidszorg presenteert visie aan minister Borst," mensen die in de gezondheidszorg",tussen wal en schip," zijn geraakt veel energie moet",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.10.s.4.w.24 p.10.s.4.w.25 p.10.s.4.w.26 p.10.s.4.w.27,"   ","   "
WR-P-E-A-0004354031,Staat nergens," Om te voorkomen dat jongeren",tussen wal en schip," belanden , komt er een",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.7 p.2.s.1.w.8 p.2.s.1.w.9 p.2.s.1.w.10,"   ","   "
WR-P-E-A-0004265061,Maria," overal en altijd een beetje",tussen wal en schip," dondert , ik onderschrijf het",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.7 p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10,"   ","   "
WR-P-E-A-0004512994,Tussen wal en schip,,Tussen wal en schip," Daar zit mijn zoon :",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.1 head.1.s.1.w.2 head.1.s.1.w.3 head.1.s.1.w.4,"   ","   "
WR-P-E-A-0004795608,Meer," er door deze nieuwe commissie",tussen wal en schip," zullen vallen . Goed ,",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.14 p.2.s.4.w.15 p.2.s.4.w.16 p.2.s.4.w.17,"   ","   "
WR-P-E-A-0004509069,12+ jaar tussen wal en schip? *klaagzang*,12 + jaar,tussen wal en schip," ? * klaagzang * Situatie",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",head.1.s.1.w.4 head.1.s.1.w.5 head.1.s.1.w.6 head.1.s.1.w.7,"   ","   "
WR-P-E-A-0000689255,vzw Opvang Tekort : Graag ook eenvormigheid gehandicaptenzorg !," mentale handicap hebben vallen nu",tussen de federale wal en het Vlaamse schip," . Maar ook budgettair zijn",tussen de federaal wal en het vlaams schip,"VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan) VG(neven) LID(bep,stan,evon) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,onz,stan)",VZ LID ADJ N VG LID ADJ N,,,,,,,,,,,,,,,,,,,,,,,"       ",p.1.s.2.w.20 p.1.s.2.w.21 p.1.s.2.w.22 p.1.s.2.w.23 p.1.s.2.w.24 p.1.s.2.w.25 p.1.s.2.w.26 p.1.s.2.w.27,"       ","       "
WR-P-E-A-0000571541,Waarom lukte het de Indo's wel ?," die door de politionele acties",tussen wal en schip," vielen ging dit natuurlijk niet",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.3.w.12 p.2.s.3.w.13 p.2.s.3.w.14 p.2.s.3.w.15,"   ","   "
WR-P-E-A-0004845574,Oplossing van de pvda," invoeren voor de kinderen die",tussen wal en schip," vallen . De maatregelen die",tussen wal en schip,"VZ(init) N(soort,ev,basis,zijd,stan) VG(neven) N(soort,ev,basis,onz,stan)",VZ N VG N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.29 p.3.s.1.w.30 p.3.s.1.w.31 p.3.s.1.w.32,"   ","   "
