docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-A-0000528526,Het Stockholmsyndroom der makke schapen," land inmiddels steeds meer een",poot aan de grond," krijgt binnen tal van maatschappelijke",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.37 p.5.s.1.w.38 p.5.s.1.w.39 p.5.s.1.w.40,"   ","   "
WR-P-E-A-0004208576,Kb buitenland," en je krijgt er geen",poot aan de grond," als je probeert Kb te",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.36 p.1.s.2.w.37 p.1.s.2.w.38 p.1.s.2.w.39,"   ","   "
WR-P-E-A-0004216306,Project samen naar school," scholen krijg je misschien geen",poot aan de grond," . Ben het dan ook",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.20 p.4.s.1.w.21 p.4.s.1.w.22 p.4.s.1.w.23,"   ","   "
WR-P-P-B-0000000363,Feit en tussenkomst. Geschiedenis en opvattingen van Tijd en Mens (1949-1955)," ordenend principe stoelende krijgt geen",poot aan de grond," : ' Het surrealisme kan",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.429.s.2.w.11 p.429.s.2.w.12 p.429.s.2.w.13 p.429.s.2.w.14,"   ","   "
WR-P-E-L-0000000599,Unspecified," Haag : zelfs daarmee geen",poot aan de grond," . RT @eefmeijerink : Eerste",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.4311.s.2.w.10 text.1.event.4311.s.2.w.11 text.1.event.4311.s.2.w.12 text.1.event.4311.s.2.w.13,"   ","   "
WR-P-P-G-0000038610,Woorden en ballen," dat in Den Haag geen",poot aan de grond," kreeg . Zolang een politieke",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.9.w.20 p.4.s.9.w.21 p.4.s.9.w.22 p.4.s.9.w.23,"   ","   "
WR-P-P-G-0000228452,De boeman bestaat echt," Terwijl Al-Qaeda voordien nooit een",poot aan de grond," gekregen had in Irak ,",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.12.s.5.w.6 p.12.s.5.w.7 p.12.s.5.w.8 p.12.s.5.w.9,"   ","   "
WR-P-E-C-0000000092,Unspecified," moment had ik virtueel een",poot aan de grond," . wordt vervolgd ",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.197.s.5.w.8 p.197.s.5.w.9 p.197.s.5.w.10 p.197.s.5.w.11,"   ","   "
WR-P-E-C-0000004272,LON klaar is helemaal voor fusie," bijna alle kernen een stevige",poot aan de grond," . De omroepen trekken vooral",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.13 p.1.s.2.w.14 p.1.s.2.w.15 p.1.s.2.w.16,"   ","   "
WR-P-P-B-0000000136,Het tweede leven van Samuel Tyne," om in de politiek een",poot aan de grond," te krijgen . Dan gaat",poot aan de grond,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1001.s.12.w.12 p.1001.s.12.w.13 p.1001.s.12.w.14 p.1001.s.12.w.15,"   ","   "
