docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000005446,Subtitles for Zeppos II (8)," Ja . Je kunt evengoed",water naar de zee," dragen . Zijn jullie daarvoor",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.43.s.1.w.4 p.43.s.1.w.5 p.43.s.1.w.6 p.43.s.1.w.7,"   ","   "
WR-P-E-A-0000552614,Aantal vreemdelingen in België nog nooit zo hoog," doet ? t ' is",water naar de zee," dragen immers . ",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.4 p.4.s.1.w.5 p.4.s.1.w.6 p.4.s.1.w.7,"   ","   "
WR-P-E-A-0000809328,Alles valt stilletjes aan stil," olie bronnen is al veel",water naar de zee," gebracht . Het één verhaaltje",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.17 p.1.s.1.w.18 p.1.s.1.w.19 p.1.s.1.w.20,"   ","   "
WR-P-E-A-0000704710,Wat laten we aan België over?," ; zal nog heeeel veel",water naar de zee," stromen alvorens dat probleem opgelost",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.7 p.4.s.1.w.8 p.4.s.1.w.9 p.4.s.1.w.10,"   ","   "
WR-P-E-G-0000000809,Subtitles for Thuis 1243," . Er is intussen veel",water naar de zee," gevloeid . Hoe bedoel je",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.472.s.1.w.5 p.472.s.1.w.6 p.472.s.1.w.7 p.472.s.1.w.8,"   ","   "
WR-P-E-G-0000004828,Subtitles for Kapitein Zeppos I (6) - De dame," is loopt er nog veel",water naar de zee," , juffrouw Ariane . Bang",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.239.s.1.w.9 p.239.s.1.w.10 p.239.s.1.w.11 p.239.s.1.w.12,"   ","   "
WR-P-E-A-0000780485,Partijdiscussies," kan stroomt er nog veel",water naar de zee," ! Misschien komen er nog",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.17 p.6.s.1.w.18 p.6.s.1.w.19 p.6.s.1.w.20,"   ","   "
WR-P-E-A-0000896298,Onleefbaarheid Vlaanderen : Carrefour sluiten vestigingen door onveiligheid burgers," oorzaken doen , blijft het",water naar de zee," dragen . ",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.28 p.5.s.2.w.29 p.5.s.2.w.30 p.5.s.2.w.31,"   ","   "
WR-P-E-A-0000458535,De val van de Verenigde Staten:," en er zal heel wat",water naar de zee," vloeien eer ze die eventueel",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.19 p.6.s.1.w.20 p.6.s.1.w.21 p.6.s.1.w.22,"   ","   "
WR-P-E-A-0000754565,Hoezo onze vrijheid in gevaar?," uit . Het is als",water naar de zee," dragen . Zoals ik al",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.5.w.4 p.2.s.5.w.5 p.2.s.5.w.6 p.2.s.5.w.7,"   ","   "
WR-P-E-A-0000809324,Alles valt stilletjes aan stil," olie bronnen is al veel",water naar de zee," gebracht . Het één verhaaltje",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.17 p.3.s.1.w.18 p.3.s.1.w.19 p.3.s.1.w.20,"   ","   "
WR-P-E-L-0000000344,Unspecified," leren kennen . Hoef gen",water naar de zee," te brengen , maar van",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.3375.s.2.w.3 text.1.event.3375.s.2.w.4 text.1.event.3375.s.2.w.5 text.1.event.3375.s.2.w.6,"   ","   "
WR-P-E-L-0000000565,Unspecified," . Dat is dus geen",water naar de zee," dragen :) Nu bij het",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.1517.s.3.w.5 text.1.event.1517.s.3.w.6 text.1.event.1517.s.3.w.7 text.1.event.1517.s.3.w.8,"   ","   "
WR-P-E-L-0000000271,Unspecified," Minister Schippers blijft goed bedoeld",water naar de zee," dragen http://t.co/vtpjiyP via @2Miljoen #Gnome",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",text.1.event.924.s.1.w.6 text.1.event.924.s.1.w.7 text.1.event.924.s.1.w.8 text.1.event.924.s.1.w.9,"   ","   "
WR-P-P-G-0000183167,Bestuur van katholieke lagere school liet Dirk geen directeur worden omdat hij homo is," dat er nog heel wat",water naar de zee," moet vloeien . "" Het",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.17.s.1.w.8 p.17.s.1.w.9 p.17.s.1.w.10 p.17.s.1.w.11,"   ","   "
WR-P-P-G-0000118081,Chaos," maar toch een gevalletje van",water naar de zee," dragen . Minister Zalm vindt",water naar de zee,"N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11 p.2.s.2.w.12,"   ","   "
