docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-E-G-0000003182,Subtitles for Ieder zijn wereld - Kinderen vd," kinderen zijn die met hun",rug tegen de muur," staan . Die geen andere",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.58.s.1.w.14 p.58.s.1.w.15 p.58.s.1.w.16 p.58.s.1.w.17,"   ","   "
WR-P-E-G-0000001962,Subtitles for Thuis 872," ! Je staat met je",rug tegen de muur," . Bon . De waarheid",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.262.s.2.w.5 p.262.s.2.w.6 p.262.s.2.w.7 p.262.s.2.w.8,"   ","   "
WR-P-E-G-0000005103,Subtitles for Kapitein Zeppos I (14) - De rug," door iemand die met de",rug tegen de muur," stond . In de haast",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.125.s.1.w.10 p.125.s.1.w.11 p.125.s.1.w.12 p.125.s.1.w.13,"   ","   "
WR-P-E-G-0000005103,Subtitles for Kapitein Zeppos I (14) - De rug," met de handen op de",rug tegen de muur," . Als je zo bekijkt",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.126.s.1.w.10 p.126.s.1.w.11 p.126.s.1.w.12 p.126.s.1.w.13,"   ","   "
WR-P-E-C-0000015210,Gemeentebestuur verbiedt Randstad-fuiven," Nu staan we met de",rug tegen de muur," , want in twee dagen",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.23.w.6 p.1.s.23.w.7 p.1.s.23.w.8 p.1.s.23.w.9,"   ","   "
WR-P-E-G-0000002684,Subtitles for Histories - Spitaels," . Wallonië stond met de",rug tegen de muur," . Om het tij te",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.144.s.1.w.5 p.144.s.1.w.6 p.144.s.1.w.7 p.144.s.1.w.8,"   ","   "
WR-P-E-G-0000010858,Evita," vallen . De groeten ,",rug tegen de muur," . Hoog richten . Wat",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.201.s.4.w.4 p.201.s.4.w.5 p.201.s.4.w.6 p.201.s.4.w.7,"   ","   "
WR-P-E-G-0000010858,Evita," vallen . De groeten .",Rug tegen de muur," . Hoog richten . Wat",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.210.s.2.w.1 p.210.s.2.w.2 p.210.s.2.w.3 p.210.s.2.w.4,"   ","   "
WR-P-E-G-0000002592,Subtitles for Thuis 991," dat ze Marianne met de",rug tegen de muur," konden zetten ! Zit het",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.484.s.1.w.8 p.484.s.1.w.9 p.484.s.1.w.10 p.484.s.1.w.11,"   ","   "
WR-P-E-G-0000007278,Subtitles for Overleven - Multiple sclerose. H," . Patiënten die met de",rug tegen de muur," staan . Ze vinden acht",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.202.s.1.w.5 p.202.s.1.w.6 p.202.s.1.w.7 p.202.s.1.w.8,"   ","   "
WR-P-E-G-0000001987,Subtitles for Thuis 876," zette hem wel met zijn",rug tegen de muur," . Jenny heeft het recht",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.301.s.1.w.7 p.301.s.1.w.8 p.301.s.1.w.9 p.301.s.1.w.10,"   ","   "
WR-P-E-G-0000010531,Half past dead," Hillary zie alles na .",Rug tegen de muur," , vooruit . Steek je",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.320.s.1.w.1 p.320.s.1.w.2 p.320.s.1.w.3 p.320.s.1.w.4,"   ","   "
WR-P-E-G-0000006994,Subtitles for Thuis 1687," En hij staat met zijn",rug tegen de muur," . Och ... Als Eva",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.329.s.1.w.6 p.329.s.1.w.7 p.329.s.1.w.8 p.329.s.1.w.9,"   ","   "
WR-P-E-G-0000006547,"Subtitles for Histories - Saddam Hoessein, beu"," kleine Koeweit stond met de",rug tegen de muur," . Het rekende op steun",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.183.s.1.w.7 p.183.s.1.w.8 p.183.s.1.w.9 p.183.s.1.w.10,"   ","   "
WR-P-E-G-0000007107,Subtitles for Thuis 1696," , stond ik met de",rug tegen de muur," . Maar dankzij de advocaat",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.156.s.1.w.11 p.156.s.1.w.12 p.156.s.1.w.13 p.156.s.1.w.14,"   ","   "
WR-P-E-G-0000000305,Subtitles for Thuis 1198," Met jou onderhandelen met z'n",rug tegen de muur," ... Hij was natuurlijk gezien",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.114.s.1.w.8 p.114.s.1.w.9 p.114.s.1.w.10 p.114.s.1.w.11,"   ","   "
WR-P-E-G-0000011580,Arlington road," dat iemand die met zijn",rug tegen de muur," staat ? Ik vraag het",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.178.s.1.w.7 p.178.s.1.w.8 p.178.s.1.w.9 p.178.s.1.w.10,"   ","   "
WR-P-E-G-0000003708,Subtitles for Thuis 1369," ? Ik sta met mijn",rug tegen de muur," . Als ons moe iets",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.265.s.1.w.5 p.265.s.1.w.6 p.265.s.1.w.7 p.265.s.1.w.8,"   ","   "
WR-P-E-G-0000005239,Subtitles for Thuis 1545," , ik sta met mijn",rug tegen de muur," . Maar ze moet niet",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.278.s.1.w.20 p.278.s.1.w.21 p.278.s.1.w.22 p.278.s.1.w.23,"   ","   "
WR-P-E-A-0000796691,Einbalans van het duveltjesstrand," Maar u staat met uw",rug tegen de muur," he beste poco vandaar uw",rug tegen de muur,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.6 p.2.s.4.w.7 p.2.s.4.w.8 p.2.s.4.w.9,"   ","   "
